mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-103.7463638930316,-114.12030722411902,-108.55879304049162,-124.49177270835673,-132.19286234103382,-111.557099997683,-120.63989213982698,0.8438965464707598,-103.65448211384833,-114.46412748823775,-106.96543475687682,-125.27539256657437,-134.00200538304463,-110.7987551667616,-120.29103854705738,0.8268440076702094,-103.46006923755678,-114.21976669126842,-106.93128929968663,-125.31024726724402,-133.1651151161953,-110.69278277871189,-120.77473064286397,0.8312445994743081,-95.84947740379519,-110.14210741611605,-113.9563988578466,-125.60423264980045,-131.99679223287234,-113.11545336778516,-123.25953096885914,0.8569560779039523,-102.76002913028941,-112.63088855262633,-108.36635827252628,-123.42200814768763,-129.72783106428477,-110.96286618517222,-119.26841231229709,0.8553512787104731,-106.98387857942669,-116.96550335648872,-108.26799967400996,-124.3696913351292,-133.32811417120007,-112.3697671894297,-119.95359687563013,0.8428062444889995,-101.00317043457673,-105.51163573015721,-108.42832310052448,-122.55894391555142,-131.5904205766697,-108.22455978463971,-118.72975539174539,0.822434941011408,-104.11040097115074,-114.79002461077683,-109.14046891618551,-124.00203780302276,-130.38406826867475,-111.94150382251684,-119.4684529734831,0.8585520095280781,-108.92547212267638,-117.59384866903076,-110.28331346070529,-126.67145979499503,-135.1268369404195,-114.23466991001884,-123.82279492109247,0.8453884698003218,-105.31400950423502,-115.29500809020992,-109.10429185762398,-123.78872772526562,-129.0088034161702,-112.1045071493817,-118.17959152634278,0.868967885763138,-106.37129939384269,-116.49692534535608,-109.09833799928461,-124.69945316934239,-134.16991911379245,-112.7267714354294,-121.41888985889594,0.840179171158502,-102.71836274775086,-112.3794774414262,-109.01276926275013,-123.6296003983032,-131.78713419804393,-111.12475286691684,-120.98603916456759,0.8432139718580073,-106.26408553897079,-120.10923719615532,-108.98971131662091,-125.39792835035563,-134.70530234305176,-114.10231828270581,-121.81576545807287,0.8470514248364428,-106.1305323831005,-116.29636403201249,-108.53684588117444,-124.06901837047408,-130.8551173967604,-112.3245785505847,-119.43162608989842,0.8583888867716957,-102.19416648646651,-115.86157372410118,-106.38911185366791,-124.50907227266913,-131.71214777324948,-111.00875343386089,-122.27777560151092,0.8428133267173598,-105.58942414481412,-115.14134047360994,-104.05438726431112,-122.07297627256354,-130.72790498661536,-109.42869557699834,-118.8615689387166,0.8370722041954413,-98.61296209600471,-108.02708676833088,-109.415646874071,-126.48757329472919,-132.79828447549605,-109.75286446201412,-121.69870496619787,0.8264629689720557,-0.0004540304661211751,-0.00019304961155336848,-0.0006470800776745436,0.0038245154677075317,0.002804226720124996,0.006628742187832527,16,1
-105.37618367815952,-114.37317596844838,-109.39457163659247,-123.96453533631035,-132.39828835214894,-112.451068367348,-120.97975977944044,0.8493392910658638,-107.41559927786449,-116.99295563103696,-108.3358691630153,-124.00968350771507,-133.0480313849305,-113.06643746577268,-120.78860720091629,0.8498166886712687,-103.99135127496294,-115.19952495523374,-108.32621701009487,-123.41142985736812,-131.79527889703635,-112.50566414316356,-119.82052584783513,0.8536395619380069,-96.60672465392616,-108.32863793506239,-114.91337355703534,-124.41930612055042,-134.44756118102995,-113.36125776411411,-122.65415296735999,0.8431633624910183,-103.79072371208898,-117.08226192552705,-109.40004080048125,-122.74140611786727,-130.64099713976526,-113.5502190720103,-120.43385518650753,0.8691775289385573,-109.68589997325907,-118.13683130290106,-109.17171285856674,-123.63935558450318,-132.0454716315958,-114.21430109930586,-120.8068280753219,0.8649618929603391,-98.99760586827725,-108.42437437605031,-109.43119949217484,-123.2122512351881,-132.06830535421406,-110.54506491862514,-118.96474337663277,0.8370294797236743,-104.21136152575124,-112.3952264713778,-111.10541131500432,-122.85594630858031,-129.50118272637457,-112.37480880640686,-119.77454114309941,0.867751216171096,-109.25359214869664,-120.43459312119971,-110.3946421246559,-127.55712687943478,-134.1844462153528,-115.55213546861124,-125.07537433257373,0.8611440351526395,-109.22944217809628,-115.4498914432135,-109.65311397786661,-123.30012555744601,-129.57909621914757,-113.0862694700893,-119.6464095175984,0.8727200047670871,-109.59715719168784,-116.75926051165932,-109.63611721910935,-124.15188776750813,-133.77976682199363,-113.35705674842964,-120.53656496443688,0.8473408157398099,-104.71463069633992,-111.75615917846979,-109.2724736412568,-123.3701877114022,-132.3634021111482,-111.36660481749985,-122.04677999665145,0.8413700693790198,-112.87482243556272,-118.72642302276465,-110.21140233915281,-125.42016019622591,-135.644263965755,-114.35138697172705,-123.43474928210624,0.8430241252265295,-107.95477679565349,-116.86378519158536,-108.22680111386163,-123.48089475844569,-131.56114979698256,-112.42788806074516,-120.00474979408399,0.8545675393855806,-107.53930407077856,-114.48329521144224,-106.44828634789994,-123.49545721533953,-132.45283537340427,-110.37332262987837,-121.42900084949952,0.8333028305412983,-107.10312650643374,-115.05883366055862,-106.40273233195691,-122.29641022963011,-132.27678310803145,-110.51534027061795,-119.02491956571876,0.8354855453383625,-93.05282054117313,-103.87876155709183,-109.38375289334702,-126.07093633376101,-132.98404170762095,-108.56933617057086,-121.23435437070515,0.8164087568437097,-0.0010446360890286185,-0.006656174330458619,-0.007700810419487237,0.0036445599909323933,0.005246560149702019,0.008891120140634413,16,1
-107.34136518214748,-114.9126608929626,-107.95816886855974,-123.99995956022242,-132.78486931555886,-111.69297202063953,-121.67297445749821,0.8411573743029778,-112.23833578470955,-117.44030985802549,-106.62269716760375,-123.42978267753757,-132.81556428344737,-111.83138995470712,-121.52035490978302,0.8420051562333687,-110.13264808738847,-116.73958592098052,-106.79277290451894,-123.9866601255722,-132.24846784825402,-111.61854231092977,-121.3050984593563,0.8440063172527967,-95.30276851778191,-105.515295096701,-111.10588719229014,-122.5753438129034,-132.75509022447375,-109.49796888840312,-118.76576745778155,0.8248118298383476,-102.95158067503712,-114.79413548027424,-107.2994371595394,-122.55125690598382,-132.33146295971028,-111.35998384765797,-121.04368377326983,0.8415231068786923,-111.13941379929892,-117.50758389934525,-108.0763044894869,-124.34285695078131,-133.9431428802049,-112.55597922143771,-121.62758156775477,0.8403265505133377,-100.15465174575087,-109.67870415981979,-109.1573415877055,-124.33147473045905,-131.84250159694992,-110.37285630416028,-121.22011986023921,0.8371568725355077,-109.16563451339962,-115.72712056548171,-107.72222661896666,-122.85004912417202,-130.0179231870206,-111.59391055199237,-120.77719312558783,0.8582963626597331,-112.54404273852862,-120.11721966870273,-109.72696613518664,-126.97226571806357,-135.03822567382468,-114.73021465303044,-124.65358018889145,0.8496128713224742,-110.30193310851433,-116.65144171708933,-108.30934040052813,-123.34567808916869,-130.89601421978995,-112.46796573093334,-120.33026162144562,0.8592161220591964,-113.32525985584107,-117.1552709042761,-108.60610116744982,-124.43570775812933,-133.23496141350975,-112.92016011454514,-121.51535531939821,0.8475264969236166,-104.5317181571505,-114.77461060251501,-107.53859617884513,-123.36435445269356,-133.71315299659315,-111.5971349415525,-121.67239756850336,0.8346010279511983,-114.8924957691525,-120.99706027309192,-108.15965630261474,-125.06200205211337,-134.93663104361352,-113.94600221815573,-123.46875115636543,0.8444408411332479,-112.08897132360681,-115.42598399589376,-108.14948058649016,-123.5474973440054,-131.40601734034473,-111.9916460794029,-121.98097704909446,0.8522566039677,-108.94237787343425,-114.30878315307957,-106.59886017816025,-124.95697939742128,-133.67535217382925,-110.94364866128902,-123.04811307344579,0.829948429962015,-107.142723512223,-116.14497172450639,-104.08456349883707,-121.52625541172563,-132.7179078348702,-110.06599453880652,-119.88436040632268,0.8293228572872957,-92.60728745254255,-105.62449726761902,-109.3804703287327,-126.72118841282821,-132.98549337250637,-109.59415431322881,-123.95399578273194,0.8241060850618048,0.0036070326397922774,0.004085801233372557,0.007692833873164835,0.00725655227988498,0.006412252181236713,0.013668804461121693,16,1
-105.42010215178698,-114.0655020251315,-108.65654274726657,-123.50292876296429,-132.25168333500937,-111.91536337254881,-119.7727565618499,0.8462301616914302,-109.82291893856429,-119.02664400357497,-107.24150636067253,-124.33177312037581,-134.63157578997064,-112.98203469016613,-121.18255969538279,0.839194178833809,-109.04937962247848,-116.96794255267137,-107.57573134062166,-123.82531495452277,-132.48278115660872,-112.579899687051,-120.97360602410599,0.8497700509017062,-96.99181553920027,-108.51836390140153,-113.6092389406848,-124.76254467115089,-134.39767800810282,-112.24631781815454,-122.30789747398282,0.8351804843785116,-106.82085850699458,-117.44409082129289,-107.95169000061637,-123.35016419972857,-129.68403646991356,-113.18339297156409,-120.38944050123305,0.8727627243297783,-110.40991347218642,-115.95684582712067,-108.59639492153542,-123.91709590126663,-132.85283844645048,-113.03331819598007,-121.90485395548221,0.8508159819373439,-102.43314776392661,-109.65556657903203,-109.01287724998534,-122.89028116361158,-132.1134637119467,-109.97436541709138,-120.65073916864654,0.832423602615353,-108.40896387708594,-112.22730729432426,-109.01439804370327,-122.75389980400296,-131.08419248452202,-111.81235382697147,-118.34468168386218,0.8529812154137036,-112.04424378987044,-119.98131487639019,-110.02980351997995,-127.21291190715098,-133.90529436373984,-115.18061009136103,-123.69913013962535,0.8601647204365561,-88.22786805046402,-105.15655448474291,-108.25819531517757,-116.50308869156504,-126.41008150065656,-106.89806380371891,-109.02633865702312,0.8456450825337353,-109.637219771758,-118.4685206168396,-109.49593420329904,-123.51815813172762,-133.51993479755563,-114.12198461041716,-119.85156654304272,0.8547186963763137,-103.5081936997601,-112.52338499171566,-109.79667427259588,-123.72922800680375,-132.40893670589836,-111.95825278213,-119.00235300684061,0.8455490661541024,-112.58940718513415,-119.73097265272084,-109.1670173009452,-125.02018888307418,-134.0053300937467,-114.588367769751,-122.29328741298758,0.8551030596289559,-108.16950421264582,-117.75656401205303,-109.77001129515641,-123.72131772213649,-131.3255505080952,-114.0636967009439,-119.99141125082153,0.868556775582774,-108.40158037717042,-115.69377222048377,-106.3057803697187,-123.68204170570255,-132.70030918735264,-111.24028491953625,-118.06585584938223,0.8382820326551154,-107.21160610222137,-114.69558776906443,-104.8987450973911,-121.25789023706166,-131.48380686980965,-110.24116911076867,-118.51695006644024,0.8384391335727398,-92.99501351913095,-101.24459979867555,-107.78068572418195,-125.57096110754692,-133.0211232657802,-106.54170156517544,-120.16343356073938,0.8009382190548934,0.0029771905909526876,0.002203722609562701,0.005180913200515389,0.002292789192174113,0.0031033091375884366,0.005396098329762549,16,1
-107.5341768011206,-115.2882431184849,-108.1131433032216,-124.4813766951425,-133.0205254402451,-112.35222734955461,-122.25852471497183,0.8446232412457654,-108.90557667927959,-115.73931289502933,-107.72458982414696,-125.15257623501753,-133.70577013507088,-112.68433089506843,-123.16039934301176,0.8427783691102756,-109.59695913423161,-116.2731965086568,-107.5849389630066,-124.90598554270473,-133.366743445547,-112.70113223061135,-122.9657795646489,0.8450467434306566,-102.35677924654343,-111.84072357616662,-111.22728887838207,-125.08298912656134,-134.91232847678629,-112.83708757529595,-124.0336203465829,0.8363734348763485,-107.39374926402614,-115.36245464857814,-107.95373595377973,-123.43794166733893,-131.28653283555235,-112.42870141179621,-123.51026972062195,0.8563612655733913,-112.4062304835162,-117.4015298458648,-108.84904474694386,-125.10929453049397,-132.63479077288514,-113.79564269861642,-122.33165145424124,0.8579622438088088,-104.03725701718183,-112.39362816180977,-108.1223552536583,-124.14899829556556,-132.3527667499765,-111.61253962236891,-120.69514847740075,0.8432958551838413,-106.75722813052309,-115.4495616645476,-108.4473730836319,-124.15077800858259,-131.48352097864228,-112.41017132431384,-121.47365894653002,0.8549373373000358,-112.47643745712148,-119.46968695402961,-109.20705704340989,-126.03715632402819,-134.64500454098211,-115.290414401607,-126.00454472588872,0.8562546734997203,-105.29997911857714,-117.09684860164668,-109.74928649344399,-124.26868195758543,-130.97303723930148,-113.76893238238361,-121.78725048345754,0.8686439192405369,-110.69487250788161,-116.39503019957412,-108.37805181429238,-125.05544352492103,-133.47910174701187,-112.82338273890538,-121.89198723926694,0.8452512884956622,-108.949954054446,-113.3680556494641,-108.127905461782,-124.69916578587973,-134.03334869089593,-111.65766968996803,-123.13054659638885,0.8330588676663591,-111.36985846481454,-121.54774130198848,-108.82657230157288,-125.91868588385692,-135.6765983641293,-115.00202259198169,-123.94897597693554,0.8476187049098834,-109.89065994690387,-116.9274587368504,-106.86301059457898,-123.90588687599208,-131.2859660736021,-112.07271760271801,-120.51030348507206,0.8536534479236518,-108.3705922254942,-117.1361088697018,-105.13171991762891,-122.72967299968683,-133.2427564320763,-111.11263392286185,-120.128746678076,0.8339112526503771,-104.49150916196197,-111.21859868122147,-104.04856042061942,-121.71833728142303,-131.35807749735486,-108.03531514920714,-118.26827521499402,0.8224489670335091,-97.54918592542688,-106.9919536006286,-109.56880210066794,-125.38043308264163,-133.89206306410705,-109.40294335516984,-122.29523718643186,0.8170980478715015,0.0041296001382935465,-0.0003197100587818977,0.003809890079511649,0.006724487822607334,0.0036301883266458322,0.010354676149253166,16,1
-106.21423637114728,-113.22767615997695,-110.21593702311691,-123.86303289973362,-132.37352117093272,-112.38462507989344,-121.62442632907245,0.8489962651576836,-109.20493959160791,-116.35808862281259,-109.70532445392672,-123.04947758081656,-132.43674765445743,-113.14004256313882,-121.95351689131724,0.8542949337470449,-108.12394388648437,-115.68478721463748,-109.37555377577193,-123.1053984979394,-131.6607266427192,-112.74588403775066,-122.55245790912088,0.8563364863062258,-93.32230040662085,-107.81822535980994,-113.71347034791421,-124.40388282923587,-133.55939685392897,-112.08088308439423,-123.3547235815831,0.8391838067895341,-106.68987628141555,-117.02033855033189,-110.94019079924107,-122.71505806933655,-130.68211288826149,-113.71933610519766,-121.77479711715635,0.8701981747297911,-110.710307939082,-115.73197992941095,-110.14066649261245,-124.32924726265337,-132.13002078951908,-113.52755381108258,-125.05910108557893,0.8592108979679197,-101.85580118738824,-106.65786745722146,-111.4913847959983,-122.47466551446841,-132.23469873791055,-110.41791609978984,-120.35383555136298,0.8350146909521712,-107.73469093972645,-113.69804466732019,-110.90754591413904,-124.04831231581362,-131.30248052739148,-112.85737806994729,-122.0173593267031,0.8595220563742793,-111.79588204757209,-117.60724954919577,-113.12101291240067,-126.63745584192274,-134.96189384021267,-116.07632166719733,-124.27685398611068,0.8600673743110422,-103.89384484887591,-114.65590350260482,-110.38463453890117,-123.5668559692217,-130.36252091774142,-113.13199260275938,-120.80355875763186,0.8678260577221081,-109.4709544315128,-114.64171605501112,-110.2810929372366,-124.19041713779558,-133.06263799240534,-113.30820893255716,-121.65047228730404,0.8515403770893549,-104.09602728460831,-109.55231765514174,-108.20875064630042,-123.18911776189418,-131.89360050759316,-110.32920392197859,-119.22221856298432,0.8365015701851805,-116.09148606338641,-119.63275865230065,-110.45285318372495,-125.91672687021834,-134.4554786072333,-115.18678192846174,-123.81761661177768,0.8566908773196323,-109.76673753410236,-115.02429300659388,-110.98117279365825,-123.70337923642774,-132.18209776842934,-113.24361725308749,-120.24816612621032,0.8567243156594451,-105.0678077594408,-114.98921334632034,-109.55756083118449,-124.01760832780056,-133.03802779646963,-112.77297890685094,-120.92585687334561,0.8476747646874208,-108.10390639750513,-115.22695475192755,-105.46757387870875,-121.48222789105672,-131.9326411707429,-110.39729327905997,-118.46761228182034,0.8367701298133448,-93.49927533902712,-97.34308023899075,-108.72620406815122,-124.97869528913668,-132.0812560399075,-105.21860901504142,-119.51267431515188,0.796620293974569,-0.0036164338985403117,-0.002832211365627046,-0.0064486452641673575,0.006534006890576142,0.0005724522611549868,0.007106459151731128,16,1
-107.076717386019,-115.19365700948514,-109.12441028330818,-124.0023706298292,-132.7289333447909,-112.45269554327777,-122.16524126507994,0.8472357360934906,-106.8140884636025,-115.9419491882936,-107.75796238052261,-124.47013199855843,-133.5711398902394,-112.20423180457989,-122.39842170861702,0.8400334974814355,-106.41463159610801,-115.7367851505495,-107.67895100380827,-124.20986970186532,-132.61804639315622,-112.15403578270002,-122.23311766909187,0.8456921122952672,-97.12522913727713,-106.35402154351459,-112.31719601240238,-124.84661278359411,-134.65199292395167,-110.71522242549099,-124.26813255581027,0.8222323340436587,-106.81842057335045,-118.59382044252287,-108.66850322330413,-123.61048668084274,-130.33274896792824,-113.47125676207409,-121.62405035162861,0.8706273569814494,-107.84363388946886,-116.27950644730215,-108.80712485305152,-124.25043094424885,-132.61370393111346,-112.92876531362808,-122.65763839278468,0.8515618067065619,-104.79179885950234,-114.41879726561659,-108.47442280765134,-123.47601878806384,-132.67678031075857,-111.53475316297562,-121.37012183406003,0.8406501341209546,-105.79941881619419,-116.44813341061622,-109.3852163178616,-123.89230474648181,-131.3429577076048,-112.9032730882244,-121.6291948445047,0.8596065983192586,-110.93181803407599,-118.36124935435504,-111.05242344641155,-126.09681555762057,-133.25039823314248,-114.74285324632567,-124.05928244480481,0.8611070193243628,-107.74615447191616,-117.62320447482723,-111.04869527069545,-124.54522061674604,-133.47036122841763,-114.42349325003063,-123.27229879074439,0.8572951492519699,-110.04122576426394,-117.10051414958248,-108.94098300571906,-124.48525205634735,-133.91422956237585,-112.89086224381043,-121.92556481470554,0.8430087124626815,-107.70280839192944,-113.39689256109902,-109.56830810270992,-123.81171833878749,-133.2910121993548,-112.17209816460195,-123.5966838154637,0.8415578538546421,-114.6306477396851,-121.13241230053085,-110.06573445980393,-124.9310942682993,-134.95555811144575,-115.35285194432264,-123.81666585719874,0.8547469519489128,-111.54122494090217,-116.36037794634922,-109.71187787497561,-123.19783400598686,-131.0342807403754,-113.03836137844789,-121.18282096703228,0.8626625089232663,-109.76210778710657,-116.03969626310804,-107.67990410334242,-123.25663786230398,-132.1725172686242,-111.88061493139006,-119.9803515164066,0.8464741176413143,-109.36133013592139,-117.27416787884242,-105.80487872676385,-120.88243123660173,-131.2428523166385,-111.48373528832634,-120.06645751152226,0.8494461475079723,-95.9029395749997,-102.03698377465237,-109.02838294390742,-124.07507049091843,-132.52435373152753,-107.34671990551581,-120.56305716690393,0.810015041635159,0.0006374122515407601,-0.0020347228757651137,-0.0013973106242243538,0.002581868370123892,0.0023872821582516766,0.004969150528375568,16,1
-105.85436850792942,-114.2446018303563,-112.92667694983646,-124.75304320158254,-132.7760263829102,-114.26387640847105,-121.02624677187117,0.8605761109234259,-108.68312038227742,-116.40545605896408,-113.75040147345071,-124.9094590334747,-133.2625803484189,-115.3915304744732,-120.93510615082553,0.8658959639891309,-106.8528340676308,-116.7330163489251,-113.85450271475388,-125.13266306913069,-132.88791960747872,-115.4129194875066,-121.31728174774219,0.8684982038127365,-92.02239459001925,-103.64165441699252,-114.67180883864262,-123.94844142868472,-133.22287523710105,-110.795538845095,-121.70326625079439,0.8316555144745871,-108.44332720179102,-116.06616966285384,-113.75881634680732,-123.65163593401827,-130.49396437504785,-115.17896321415401,-120.62623873904178,0.8826382412838837,-111.10910151547843,-118.10453671065197,-114.04647906952236,-123.58700304702452,-132.74432523552287,-115.89175719181155,-121.70748537793607,0.8730449078421206,-102.9185463995322,-110.58231534557967,-114.7653718698691,-123.92514520420143,-133.59816734348703,-113.56120652550273,-120.28579079777317,0.8500206910288794,-107.24041653796871,-115.51744248212061,-112.70497750676921,-123.41520498379677,-130.11367511078245,-114.26593841311579,-118.50812485013962,0.8782008371973703,-110.58197424671015,-118.99719480413144,-116.36755954248076,-127.27552686714144,-133.21197063038346,-118.29725822341263,-123.69426137001396,0.8880377466349932,-105.85924556331364,-117.83093101850308,-115.94460494916486,-125.88803921576394,-132.80333804298635,-117.48222404700904,-122.75752558264885,0.8846330655407313,-108.12365715685775,-116.06085047747924,-115.78581230037416,-126.19455506017734,-134.30368004429113,-116.44470884481439,-122.57976450373994,0.8670254516213767,-105.15385476748811,-113.69432006402401,-110.81917882872702,-124.29987625007612,-132.64112607195838,-113.47126105126875,-119.5736698731697,0.8554757066048286,-113.34061258641233,-121.02409179145731,-113.37584615001352,-127.54193067610234,-136.00843284639038,-117.7611652645049,-124.42086382278997,0.8658372337655403,-106.11042367928123,-115.54681788100123,-112.06536544206116,-124.0736221774601,-130.7404839152105,-114.18207302547904,-120.80865432374755,0.873349016357702,-107.97487256062315,-115.28598113337593,-109.12354610658923,-124.54508904213357,-132.5360211386387,-113.07451016067103,-119.9078079439727,0.8531605912809919,-106.55370242402087,-114.00934011493088,-107.49478222929307,-124.17022404304966,-132.29680476968218,-111.9166547868783,-121.2973462027982,0.8459513060932647,-92.7018124474656,-98.41351097470972,-108.29777782886465,-123.49027519308525,-133.5510574091829,-105.09431297983993,-116.2967608128053,0.7869223577754593,0.0012627569617699958,0.013483409095855964,0.01474616605762596,-0.00026141903733220643,0.011134781251706362,0.010873362214374157,16,1
-107.3643535054861,-115.4938919335185,-109.5243172342041,-124.03521699009559,-132.80090919804334,-112.46739012996889,-121.43246637955352,0.8468871998628301,-109.56081157086936,-115.53469709170021,-109.78303671046108,-124.18017118840496,-133.58520281190061,-112.64064894655911,-121.79924598254905,0.8432120218072864,-105.09807020982652,-113.05542516705846,-109.89237443496808,-123.39188289078295,-131.90100109694433,-111.80842055595664,-120.65815143928239,0.8476692339414461,-99.03931525385076,-110.88744472137881,-113.58275077722865,-124.90889751273004,-134.3139573478609,-113.08379029067294,-123.38425380928204,0.8419362553498162,-107.66627269377965,-117.0049164896371,-110.49512088358532,-123.20203943488374,-131.63428296939873,-113.45841085244095,-121.99422502717132,0.8619214409274888,-110.90282257959619,-117.89153474685834,-111.97897704167602,-124.48324544933875,-132.40822630919587,-114.71686423192233,-122.69117106501034,0.8663877421334746,-105.01810231854849,-112.98246663073824,-111.1593796123445,-123.61531063368851,-132.066034834121,-112.31481224736129,-120.62633155267356,0.8504443431532728,-108.07905627731077,-113.02927294515399,-110.39998198839093,-123.19173562290625,-131.33806650267098,-112.40413061232393,-120.06151259469777,0.8558381709543287,-112.027900982057,-118.41703389795016,-111.50272215023602,-125.75133887926395,-134.4038762540856,-115.0667254700052,-121.96992871979393,0.8561265394792318,-106.68104414789893,-119.67367740478858,-111.5672804906562,-126.18610450703078,-133.0711251110636,-115.66555602963828,-125.05418864486134,0.8692010076047805,-107.40610098089768,-118.14088185256146,-109.785306610475,-124.80833502480279,-132.64060332977922,-113.628294164961,-121.06648489492358,0.8566629773422498,-107.70020475857613,-114.24775933885884,-108.36568483693908,-123.65084417954883,-132.52994721245702,-111.36168425702677,-120.10709593370129,0.8402756252404169,-113.96610370903633,-119.44368357771775,-108.15858188013009,-124.90760983491697,-135.1027986762035,-113.29590003617061,-122.95774091690299,0.8385903263758675,-110.51961047713968,-119.17902516032937,-108.05255941501713,-124.01786495744503,-131.8972023622615,-112.97030174831899,-122.26940481359227,0.8565026378500512,-110.20525012923133,-116.59770950127836,-105.83205654766795,-122.68995400997055,-132.96634983127825,-110.70855900946543,-118.99502663822031,0.832605837115512,-107.7319799316794,-117.91907729390368,-103.74309665764741,-120.77769790256383,-131.20992144111898,-109.43474921206723,-119.00818648739903,0.8340432492460301,-96.22701006747937,-103.89766511638247,-108.0901657098422,-124.80043981325156,-133.74595107835344,-106.91939441461157,-120.2765135527952,0.7994215417554894,0.006669792896920494,-0.0027916278232182293,0.003878165073702265,0.005172717527623384,0.006518544118452936,0.011691261646076319,16,1
-108.49098515568062,-115.27732839933834,-109.94843144197591,-124.77578981123794,-133.23184398280358,-112.83536205881347,-122.23770414895826,0.8469098579268879,-110.18218748954799,-115.9291157161224,-108.81418479807334,-124.2136228787391,-133.66322594710266,-112.38159926785328,-121.19627629199748,0.8407817368730004,-107.70391034003316,-112.90428467780765,-108.90083257650187,-124.13194743943653,-133.6174407729693,-111.04995532448295,-122.22795438359444,0.8311037442572262,-98.82456055893951,-109.64370670340902,-112.1860880745462,-126.04871264501311,-133.28847199192376,-112.09299124736867,-123.64173562508479,0.8409803906684491,-110.9197892570965,-116.91347218192395,-109.72924298236158,-123.71587463738992,-132.63873283839146,-113.21352039018568,-120.59333728236663,0.8535479642143922,-108.88823902301557,-112.33399165726162,-110.35115586227035,-123.57662205145773,-133.1476414027453,-111.58394614508796,-119.91076609682733,0.8380467349591915,-107.23530608844979,-111.66188678109752,-109.69572491279986,-124.71486725886865,-132.0852357058363,-111.15982179055712,-122.89404752647383,0.8415764350689304,-107.63583172288284,-115.66443852447384,-109.49109830582927,-124.45192941561196,-131.84104898287165,-112.7058654590671,-121.30127252196897,0.8548617166547989,-115.27541306826687,-117.35185827174932,-110.48769508938341,-126.08975958424307,-133.5075122943417,-114.35888920691137,-124.31775853839832,0.8565726919904425,-104.48433006775545,-119.05176004361446,-112.54913915430333,-125.33719889213765,-132.15471788865847,-115.69910908064702,-122.23274493563633,0.875482244819474,-110.6772842792571,-115.5379056113186,-110.25814783096683,-124.49822127760841,-134.3397821959784,-113.00592536030301,-121.42904467949381,0.8411947936274529,-107.57439599237517,-116.21779950860251,-108.80062455083326,-124.87686806164511,-133.45531129985986,-112.81724196798014,-124.50170156300939,0.8453559537581222,-114.12268195823384,-120.44733656893965,-110.3590009073967,-126.70837677134402,-136.04574983454862,-115.26272497246288,-124.85616723969494,0.847235030220636,-110.86808080753852,-117.15819796951611,-110.38766720837445,-124.39106663752979,-132.00369888316757,-113.65186874799261,-121.14652872745233,0.8609748795644158,-108.63142530615917,-117.26871711948274,-108.91446089345342,-123.38258597047415,-132.91551940823274,-112.71842353493268,-120.77663662174582,0.848045616018192,-110.10130167101048,-117.18693222740903,-106.85911931801418,-123.97418637321874,-132.85008136280516,-112.0793314316752,-121.62859053706691,0.8436527120039441,-102.73102486032812,-109.16585082668506,-111.3907206065066,-126.30079708508939,-134.15533291542445,-111.5845790135079,-123.14870381252095,0.8317565659790369,0.0028258440241550483,0.0034905672652914108,0.006316411289446459,-0.0005631088197042882,0.00018594831884033018,-0.000377160500863958,16,1
