mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-110.7028919997906,-118.9835162478601,-110.98725081572844,-124.71087699480682,-130.69622133570738,-115.12212266881933,-122.4927550624733,0.880837422017854,-106.49241119094086,-115.89949837023941,-111.41657107385373,-124.02063192507691,-128.77393421590165,-114.29642931421768,-122.46582075587934,0.887574259574837,-108.71218561370041,-116.1832001399041,-111.22472877019071,-124.03743322792313,-129.29738837787315,-114.53663270299593,-122.88154428190954,0.8858387175482715,-106.28698195804098,-116.14491699820849,-110.29490777616196,-124.30518377026726,-127.41839909493494,-113.89945691283148,-122.40752802058535,0.8939011769247629,-109.23895774754996,-118.94414368230177,-113.8765893028158,-126.87296906357928,-132.7458569196545,-116.95734034842806,-124.70314280641996,0.8810620765303239,-111.26025435307781,-118.78251299350647,-113.56714083425548,-125.99808547191836,-133.40445087199265,-116.72277291836821,-124.10003686560788,0.8749541125158468,-110.70144908508703,-118.2247726350701,-110.92991376576532,-124.40632278830513,-130.84820128571394,-115.0484470055492,-122.89438782328868,0.8792512688373519,-111.09895351902324,-119.84963751253935,-110.50809016263909,-122.1513797697121,-124.1655666562623,-115.3303897086032,-121.8235957892292,0.9288435821171079,-113.4752146396365,-122.35696403526909,-115.21477645704755,-128.29294472416137,-133.1331196190784,-119.28805138968399,-126.03227240584101,0.8960058303372741,-115.29273857915607,-120.9123103372395,-115.58030165457821,-127.086442924812,-132.54705296280846,-118.4530294428554,-125.61588381603964,0.8936677715202938,-111.6508760110319,-118.08043178322127,-109.14188700125447,-119.10069867939077,-122.76766183733045,-113.6318303975389,-120.22258560449984,0.925584381887987,-112.91760397980894,-119.58380650392492,-108.08171007374354,-123.95681934099508,-130.2698438289203,-113.36440560359564,-119.59076261896952,0.8702275390187303,-112.28576389210625,-121.59263753870404,-114.15154247365295,-128.30822439018968,-134.6537160947938,-117.88932402064246,-124.5710269032423,0.8754999671724656,-112.92815680136803,-123.2234758320326,-113.87340057272297,-128.29819644482282,-135.7921837331209,-118.01863985723175,-124.4781051307593,0.8691121728271166,-109.18922790269609,-116.64278074756523,-106.36951788361844,-122.86063929827026,-132.38052262932666,-111.07867948532163,-120.33733155806446,0.8390862740159181,-111.17180920862266,-118.99360869143521,-106.72674642580358,-123.23753624881901,-131.59546442327425,-112.32302472952193,-119.02901943457616,0.8535478424107165,-108.54368751480301,-118.32156216459974,-104.83818882355116,-122.44052384866615,-131.34617882033157,-111.11550886372382,-118.73103718466032,0.8459744307881139,-0.0013605495670240147,-0.006219910327444354,-0.007580459894468369,-0.00345980125431123,-0.012645201276327756,-0.016105002530638984,3,1
-110.9724531342151,-119.21776007953447,-112.52991143325298,-124.61890192462381,-130.991635185557,-115.86910829624617,-122.24080789361864,0.8845534917715249,-106.47267664346364,-117.70730469891795,-113.22601004371285,-125.44755880139436,-129.16706470286695,-115.45520797244473,-122.42598754940605,0.8938440169561438,-107.10965279941797,-117.98854019431154,-113.39053825243629,-124.77695573941931,-128.59441718556178,-115.7995783104866,-122.62118701843063,0.9005023767352806,-104.70614227912395,-115.41930582533173,-111.8444758196723,-124.35265123465399,-127.83539975082498,-113.96017529703113,-122.1028074694697,0.8914602333873148,-108.64767595070363,-119.26088014871145,-114.64919878814409,-127.47051171931656,-133.18499557937915,-117.02784636995688,-123.76794828943669,0.878686415544516,-112.93299599377339,-118.73595553164002,-115.14608708454934,-127.20738326626663,-132.68514884083513,-117.35204257128215,-124.70095858771735,0.8844399210951176,-112.23770855970479,-117.9467760838909,-113.00034713728058,-125.21695016250048,-130.12919925998034,-115.99126148343528,-124.02223678771739,0.891354608673958,-109.09316708260411,-117.78829368150025,-112.00494512853102,-121.68783375149248,-125.55558488603646,-115.16199339159948,-123.73291387572652,0.917219202125728,-113.85005137561036,-121.50400420470713,-116.06151264104416,-128.6453345306667,-134.09951391984612,-118.90795869518095,-126.37451006310798,0.8867143155064272,-115.61073596419102,-118.64354656341071,-117.8738583082301,-127.26353875143896,-133.4316482287027,-119.21865067866891,-124.74890789280298,0.8934810613620494,-112.77503999898812,-119.14407844908617,-112.20809878739288,-119.56437551791343,-122.3236843319577,-115.98547997806183,-119.8414705159566,0.948184978334241,-112.88561418970485,-119.17500657379348,-108.90431938172622,-123.10792954443369,-130.08667765150727,-113.85350105280658,-121.82066063539337,0.8752126129149966,-111.7116299086,-121.96046698760107,-114.7138872944803,-127.68296094098565,-134.76879489874221,-118.41877040490812,-125.21851702535655,0.8786809327328436,-115.04092671994987,-123.44549564819594,-114.98702059177319,-126.69292598752752,-136.87314937465973,-118.63910089587658,-121.254624325815,0.8667814062722301,-109.42946837241848,-119.43111783246407,-108.25935000795943,-122.29420980588988,-133.33123694313898,-113.20663663553586,-118.34005173535297,0.8490631245235838,-112.85928585952954,-119.23495254285886,-107.62781912294757,-121.6662576167793,-131.14131880075485,-112.68564617030057,-119.15928814435748,0.8592688193223504,-110.19647844965775,-120.09843630613035,-106.58111454216731,-120.82505342330175,-132.65832861411735,-112.24188283236278,-115.72085638185088,0.8460975198840106,0.002162308484781196,0.0009060742199193557,0.003068382704700552,-0.001033181356649839,-0.008801818810321365,-0.009835000166971204,3,1
-110.5602355556901,-118.58348755314266,-113.4102220047124,-124.78712547547572,-130.73930442501717,-116.18307872529628,-123.47091270541979,0.888662206336968,-104.50007515925319,-115.31516021685165,-113.8155381941734,-124.98234296776033,-128.8766237668462,-115.20410574217006,-123.51297477967785,0.8939100232062921,-107.07660053370566,-116.11856830148163,-113.6551418446987,-123.74701826374361,-127.18700623021095,-115.23268762648266,-122.83969649607052,0.906009906530147,-105.03050563495769,-114.19157249696354,-113.2397244037173,-124.66254783275474,-128.0607581091705,-114.47751454983803,-122.89502128126911,0.8939312576319992,-108.78171807496278,-116.11316617154961,-115.18598550068535,-127.0619940575292,-132.725566140349,-116.05419058849124,-124.82688522822889,0.8743921307954428,-111.89131441759781,-117.02296155107575,-115.76016193603849,-127.1293369919437,-131.5364698763604,-117.04651125305539,-125.10687217559554,0.8898407518696141,-108.0100972204589,-117.23125649625706,-114.16574287996228,-124.7796678711502,-129.57224405114653,-116.22865905138562,-124.01372776994992,0.8970181839677505,-110.18203888721895,-118.45301934598264,-113.73995623634426,-121.68028394314169,-125.35742528309791,-116.36217490297372,-123.43674100035587,0.9282431785766979,-113.23282578709204,-120.80891603006076,-117.99497695578421,-128.1779699310424,-134.18437092908317,-119.5623145744101,-127.73610587801195,0.8910301083991303,-115.67763005202241,-118.7512039969299,-118.53056849238665,-127.94797462061955,-133.9667196094997,-119.38560314642031,-126.382829285088,0.8911586660807851,-111.85121581995392,-118.72168905701885,-113.33526063203617,-119.92822493054507,-122.99973294990228,-116.56336300503659,-122.44818233712205,0.947671675454066,-111.4106513403224,-119.10421293954607,-110.36121394531003,-123.44742781688241,-130.9354897024216,-114.63241982525932,-122.16998325369059,0.8754877694793488,-108.79527886472316,-121.87257015558073,-115.49773091239719,-127.61156844966544,-134.97215449894506,-118.57529323980435,-125.94520068422158,0.8785167109467097,-117.10834558844618,-125.0938914686137,-115.27905139389424,-127.41524570362141,-136.5549548516593,-119.7639940682966,-124.08754052714451,0.8770388024249809,-109.01812474462955,-117.98788525836515,-110.50367182138054,-122.76589434834298,-131.44667948808777,-114.32847852340196,-119.95570101741183,0.8697707615639151,-113.56183644161538,-120.51828150056615,-107.27347224361426,-123.37292429356354,-131.97382191381098,-113.42981569383124,-121.56411473206734,0.8594872380668767,-112.8355103240816,-120.0314458634396,-106.22535468297507,-121.8835855853056,-131.47885339968346,-112.08213381388325,-118.61302684081122,0.8524727050453049,0.002486191875144636,-0.0017822094805822067,0.0007039823945624293,0.00026493009866410794,-0.0072516444920099924,-0.006986714393345884,3,1
-108.2941897536148,-118.19038754962249,-112.83980108971909,-124.80080599807485,-131.04358749833105,-116.06275695666702,-123.52989045244028,0.8856805523440449,-100.81578865936258,-111.58549051155448,-112.6666782561983,-124.96326141371732,-130.11569588696258,-113.42426712902623,-122.98232333459684,0.871718560592129,-101.51489117575085,-111.94854593930307,-113.62116693895668,-124.6733497286132,-129.66190919137088,-114.12973408511263,-123.20812887896359,0.8802101927765542,-102.30745820338373,-112.80591444612071,-112.10193562587222,-124.25889999344078,-127.69821958534341,-113.45494881810461,-122.38985527880925,0.8884614772743975,-106.77504588813306,-115.96515999962672,-114.26846832640629,-127.06593241233331,-132.9122711156788,-116.30484222845706,-126.73841937720937,0.8750496944502013,-107.19553144387342,-118.71222073730063,-116.02068866968642,-126.63482092866964,-132.50300642078858,-118.21887658736665,-125.40729206850123,0.892197692571141,-105.90399152199421,-117.0457525604986,-114.8994108610011,-125.10082881873753,-129.89372270508483,-117.00958385886815,-123.76498430759983,0.9008101501912509,-108.48730842613793,-117.74615084927791,-112.64217783905707,-121.37508447373366,-123.73813818278161,-115.94468836683583,-121.39422127751638,0.9370165905968816,-109.98683014601512,-120.90007987146528,-116.22191865672461,-128.43867420546528,-133.52375577298932,-119.39418993804397,-127.67752359665582,0.8941793858842035,-107.29287687158784,-118.98153451454596,-118.51842438186537,-128.44159834333607,-134.0587027724008,-120.09109758539583,-128.02641215387206,0.8958097840860165,-108.84550174052788,-117.7722999120589,-112.68536590828211,-119.76560243512235,-123.09790266502615,-115.91564427872036,-121.29055986288068,0.9416540962046271,-111.35231574495708,-118.65199564356779,-109.28402814629155,-122.95161023439641,-131.54659781814684,-114.29120808341817,-120.69036239123213,0.8688267882185525,-112.01612238975699,-123.12943635283018,-115.8965798033773,-127.11481836827718,-134.8806627759845,-119.9366991988756,-125.51677946652305,0.8892060339151175,-114.80593385032009,-124.09537522685503,-113.59720531949262,-128.03341101983656,-136.2662547089263,-118.50442300088099,-126.60413510393397,0.8696534828378034,-109.05360649815574,-118.61026814487177,-108.10958964546958,-122.79503930127152,-132.57651130691218,-112.87582483437863,-121.04928604110592,0.8514013811471716,-114.71871101371804,-121.88297428163695,-108.56677343130964,-122.78456795475434,-131.8237347830269,-114.5651373256571,-120.55024792583335,0.8690782241469922,-111.63512248416251,-121.21300180244596,-106.33640562551462,-122.41539633749231,-132.40031428187285,-112.94294598753027,-119.18771617381101,0.8530413738073239,0.007608783523011719,0.000191667953712156,0.007800451476723875,-0.0016992913027901306,-0.0066744524088531544,-0.008373743711643285,3,1
-109.51488230651964,-117.8481209194885,-113.23463596833966,-124.60467561363518,-130.5312758638557,-115.6053434234143,-121.71223345602118,0.8856524435108626,-101.80867709598937,-113.1840713915584,-112.24875125587336,-123.99894732952095,-128.4281361453074,-113.26117796440701,-121.47485962839477,0.8819031511619849,-104.03700385562992,-113.5867759925389,-112.58879194131856,-123.77519901869837,-128.38261059261043,-113.5536826288153,-121.25707701671172,0.8844942637063912,-100.74237992962733,-110.73704182334104,-111.86209468168678,-122.87999598002077,-127.36665545598552,-112.17306638807165,-120.67829396610745,0.8807098371742644,-107.46238154539992,-118.35826431264682,-115.2777219009904,-126.06911144171248,-132.07125897711802,-117.03367267191909,-123.51370686725933,0.8861403577003513,-112.32195840788037,-118.2547088462149,-114.5778785560414,-126.4028371517924,-132.23724081367834,-116.5900755464063,-123.55212876741989,0.8816735348454614,-110.4032118284461,-117.37702903170823,-112.26810582651314,-125.01531310366936,-130.13838560014895,-115.07198559509435,-121.78969538826904,0.8842278553282026,-108.89127968848179,-118.58523083604109,-112.53124393878694,-121.58586905485754,-124.337606846735,-115.57030852666321,-121.51253499511071,0.9294879598987391,-112.16170926426594,-121.61016455442018,-117.52948481924454,-127.62154436725186,-133.5337195904723,-119.57774643661833,-125.04844400042728,0.8954872732021932,-114.01644034728432,-117.76697968359576,-117.31944762078591,-127.5011315189935,-132.78037174605305,-118.42095679409347,-124.25814505319255,0.8918558913253952,-113.40728798677982,-117.58479784985654,-111.8284970553336,-119.40201198232852,-122.37163308898843,-115.12924659204243,-120.40811612672994,0.940816459549254,-107.19895535138363,-117.33824978737577,-110.25036422937234,-123.51959513572577,-130.81863211783252,-113.72568285210104,-120.38161833014965,0.8693385721207105,-112.90053126846391,-124.14997102793033,-117.1054739526615,-128.48013095154982,-135.22235564368322,-120.0883422982254,-124.67588688353541,0.888080537619559,-117.49505333269227,-123.57262733788512,-118.43991527097532,-128.24266581796542,-135.34478906617508,-120.3895749177614,-122.61429614517287,0.8895028449074495,-109.06560669669487,-118.355616592341,-110.68068893807688,-123.32082845927214,-131.20234055434497,-114.04823327078319,-118.73153887847931,0.869254563515531,-107.43509297492392,-117.36613838565478,-109.43158229974766,-122.845061205121,-132.42657053070388,-113.03633916337988,-119.91278691865543,0.8535774860768726,-112.89054733037074,-117.74226725870689,-107.81413320602604,-123.01456729968328,-131.83810705185454,-112.01540312824636,-117.58660633072357,0.849643594201398,-0.003044708693446988,-0.0031322325491174438,-0.006176941242564432,0.0013218328291086168,-0.009062103302165798,-0.007740270473057181,3,1
-111.53088447659778,-119.65235741590685,-112.79972534562995,-125.16395201727322,-131.27732458375385,-116.5137869555516,-123.1779785058735,0.8875393166716827,-107.96343622749009,-119.25226080009661,-113.23607586898996,-125.53549749415643,-129.9402639775583,-116.90978301757023,-123.98953054312146,0.8997194513762222,-108.22687087555106,-119.17015932209786,-113.17751811262255,-125.08061531310739,-129.32884775325041,-116.70025295356605,-123.7722377147278,0.9023528391455342,-108.88365385907701,-117.40509285178024,-111.59299888537083,-124.66620527119606,-128.50349394800858,-115.03097526457931,-123.47095754010603,0.8951583472984779,-109.34910190288144,-119.14159637721286,-114.84993712833133,-127.83720805159986,-133.25574113201557,-117.63544447230323,-126.55260293715227,0.882779559612089,-113.03178481290882,-121.45161776381399,-114.6693827588914,-127.19119771555094,-132.80033479537568,-118.43052649039262,-124.47146569486463,0.8917938849542462,-109.50904689972779,-120.26128686514944,-112.63038566205798,-125.40783404390764,-130.77420429952917,-116.83888239643723,-123.26497577433969,0.8934398264723977,-111.43657154212082,-117.62969914824357,-111.07074748072728,-122.00491559175059,-125.65504842969389,-114.94830202060507,-123.26294635865699,0.9147925487842263,-116.08331274767676,-122.00069032093585,-115.54769334965692,-128.76840452112532,-134.79595855263958,-119.15246135636964,-128.19531637518685,0.8839468381378738,-112.73776119266694,-118.5361523518087,-117.33608123020872,-127.6718123874476,-134.16535792621738,-118.92344461609224,-125.06657408557982,0.886394569017531,-111.86488509541104,-119.43697973555265,-111.99266447515163,-119.28876707272397,-122.30697414768747,-116.07315471225199,-120.23999808797217,0.9490313657182946,-114.19310900026188,-118.19922675113907,-108.44286547780104,-123.3928767525234,-130.80253860825707,-113.32461509759264,-121.31164314917343,0.8663793249226655,-114.43513108701805,-121.61733108319537,-114.91985039488921,-128.082463791907,-135.40979915058503,-118.5214192454904,-125.73644191098444,0.8752794848597805,-114.69715869409484,-123.69260368585076,-117.49915721963276,-128.46852018821113,-135.69027968931724,-120.50723326627414,-124.20419151064317,0.8881051284011876,-108.10924511455943,-119.14644443402415,-110.4143509825059,-123.39572243088105,-131.90350952974367,-114.68782137305304,-119.92600291865286,0.8694827134011277,-112.60028544676524,-118.66089681488154,-108.76291092347526,-123.17101739791205,-132.53072544528308,-113.30571320193457,-119.38281039263248,0.8549392061444212,-111.37279712735341,-118.83568034872691,-108.65298557976641,-122.66017425237112,-132.57411595489955,-113.23056180431307,-117.9999611001819,0.8540925277060344,-0.0007866630553308086,0.004132981677007173,0.003346318621676365,-0.002533091692690678,-0.011256608498961394,-0.013789700191652073,3,1
-111.2448275900937,-119.2695048092433,-112.53058410289134,-124.9783636372601,-130.98747978198068,-115.77304938781991,-123.13071415451165,0.8838482088556547,-103.76775959312266,-118.23588261876313,-112.6332204092904,-124.86385258179668,-130.2339689408083,-115.49973332800351,-123.7494679889907,0.8868633450040863,-103.35018759142895,-118.6532076556241,-112.05046323863473,-125.02410219599909,-130.45559701793042,-115.31218652558495,-124.24067350321675,0.8839190434254492,-106.30520818892458,-116.87117387497464,-112.36335970107262,-124.62387986827316,-128.60447590888504,-114.83107477447886,-123.42100144998795,0.8929010748882139,-113.40589873948079,-118.99338477142696,-114.19275224660262,-126.36271288085806,-133.20576750003568,-116.54633841527672,-124.93157071309,0.87493462634976,-110.68639465688418,-120.12814175862206,-113.77473325053694,-126.76499632304534,-132.7064340473569,-116.63354001181337,-125.43164596799022,0.8788838374648221,-108.5980960865594,-118.3229074336193,-111.8531693064345,-125.33077810163829,-130.7064111446044,-115.04138187534727,-123.78620148327764,0.8801510260125921,-109.48374817260637,-118.99213523027369,-113.41201703017681,-122.62797381036411,-125.35454183306432,-116.3334259122574,-123.49965011932457,0.9280351889218309,-117.01314370163459,-122.31563860441645,-116.49193000510621,-128.44293705446245,-133.72022457329285,-119.32919130155697,-127.04684867809637,0.8923795310869519,-115.51952426756493,-118.02393372731144,-116.68664069016091,-127.68603997263969,-132.12400253865917,-117.66945154160778,-124.36607630989253,0.8905985988971079,-112.61604270374394,-118.45480642121679,-110.95138373892291,-120.28480104669937,-122.20910062496417,-114.60206633885582,-120.63932472107102,0.9377539459237749,-111.65966168107565,-118.30824863948244,-110.74740453945375,-124.10147218049644,-130.76436369255882,-114.43001455908514,-122.16336602532589,0.8750856221663151,-112.59410852198666,-122.24710245578882,-117.42913543073284,-128.753819491282,-135.00869258840095,-119.63788154028904,-125.77735733966728,0.886149471167959,-117.5496413257159,-122.22700138105029,-114.71252621847735,-127.08166574521634,-134.58094169349508,-118.10564574064387,-123.11805326407332,0.8775807648130943,-112.626071772925,-117.92543598528414,-109.30954567846551,-122.53139596373087,-131.76244054413826,-113.31036235128444,-118.70530689822951,0.8599594989539323,-112.81346291635406,-119.94026408451992,-109.16850649528567,-122.98446939332253,-132.32776077864787,-113.86164503264973,-120.37097531975644,0.8604516872548954,-111.92829152149187,-118.67281230551863,-104.71255766690751,-122.18892158633741,-132.03495308484815,-111.22485095638363,-118.84390669019609,0.842389445807645,-0.001833678145609622,-0.010967177725150563,-0.012800855870760184,0.0015892509099556117,-0.009646148766953596,-0.008056897856997985,3,1
-111.9083095417231,-119.29982489472286,-114.35835885426683,-125.67802068167146,-130.9797839053686,-116.98495409915833,-123.20501669311558,0.8931527493103716,-106.68714656797965,-116.45451974412344,-114.97787483407782,-125.95641220122752,-128.94011845863417,-116.00773204224025,-123.63089865271836,0.8997023845565737,-108.03994323362383,-118.12658290084694,-115.00586994792371,-125.6674377501241,-130.4693129812041,-116.61641608927997,-123.27699781508299,0.8938225658172981,-105.30873015945403,-114.30173544881073,-113.2154916304089,-125.37846774470621,-127.9968311368761,-114.08872296049373,-123.22405521892424,0.8913402148096194,-111.54852720857053,-118.80459476734715,-115.98369641478422,-127.63939307106065,-132.06212111678465,-117.47064621126563,-125.44652489773841,0.889510521396097,-113.88885337195686,-120.88431802689833,-117.01150196524605,-127.91062272702135,-133.16859838586157,-119.1258199616838,-124.74561029006904,0.8945488756779715,-113.39111044898024,-119.88448514703532,-115.2817863635849,-126.18276378618579,-131.41205518371885,-117.61657036613876,-123.46794453904094,0.8950211622648052,-111.23357247676911,-117.31256188075447,-113.36407904959293,-122.13292726335125,-125.39058091541952,-115.40060497557735,-122.04334174107163,0.9203291358337292,-115.30080622714925,-120.87216034468763,-117.7088031989188,-129.06284828920053,-133.00752787601886,-119.3632113628356,-126.36984602893403,0.8974169602948968,-113.21265737751267,-120.14670207224718,-120.30645370315958,-128.47846507421283,-133.1990126232653,-121.17020483193927,-126.40065581704988,0.9096929657778483,-114.39855376096429,-119.70563812376103,-114.94747532302972,-119.11252734618883,-122.94327305481437,-117.65085200899969,-119.85845115323261,0.9569523332646671,-113.28749334328307,-118.1495183053609,-111.02137635318141,-124.18219540062343,-130.33969233025903,-114.55473211128876,-122.06660936923709,0.8788936820644488,-110.7078517459866,-121.70401775983503,-117.17251904210929,-129.32521506859933,-133.3825819576471,-119.70333148926804,-125.74990905701188,0.8974435022353772,-116.21565176815352,-124.10480710436873,-116.28871829137722,-128.77901151359427,-136.29999565483575,-120.26302163190255,-125.36808498611256,0.8823406123684331,-110.80936071351263,-118.98288691826814,-111.0257710986664,-124.87343510012788,-132.9341028842576,-115.2915978833333,-122.14949135012404,0.867283829971868,-115.80603016676558,-119.68154763066643,-109.88147366874009,-123.65712414664647,-132.17336544395025,-114.59127351431084,-119.04763718352854,0.866977042836249,-110.69666409690768,-119.681122140554,-106.54085078346807,-122.50948442387286,-131.9573724823506,-112.84452814597543,-118.43420898997309,0.8551589503729204,0.004411273526699111,0.006935243718995321,0.011346517245694432,0.0010613564437225566,-0.012520028292557848,-0.011458671848835292,3,1
-109.77525281908675,-118.14592255502458,-113.45078337564254,-124.30185132256459,-130.88452469941373,-115.88404593874182,-121.62740843556473,0.8853915022030171,-105.43517792670028,-118.80942458499902,-112.95028982926065,-124.8424828304302,-130.31767398012514,-115.64879137493979,-121.54714720650473,0.887437504390828,-107.40848199258298,-118.28408461691309,-112.94516682751849,-124.07493623154885,-130.1774780253836,-115.49243627383044,-120.81959347837508,0.8871921474105552,-105.09176220861104,-114.92206639140636,-111.63349803701229,-123.98288579324365,-128.7614577608843,-113.7981014741644,-120.96001184286162,0.8837900987847814,-97.06167571807478,-113.8832866128696,-113.60139996431708,-125.73414881165841,-132.0776834926842,-114.16213966809651,-123.611744980343,0.8643560111683816,-110.14772049033851,-121.27383668606574,-115.77735075938166,-125.85428058593133,-133.0753927330967,-118.36849571388092,-122.21429940857315,0.8894844740476345,-111.70024338152616,-118.41603715729264,-113.0193576108434,-124.24464627527777,-130.35849833038,-115.78011852263393,-120.8083960054168,0.8881670163858539,-111.50017347834083,-116.2205359095697,-111.96799725041151,-120.41245461004806,-123.33314749231683,-114.5324498283399,-119.68313159629534,0.9286428843914393,-114.20918261967131,-120.3924669393934,-116.89281502145293,-127.50437481900114,-133.67446553781173,-118.93779605742856,-123.95725347985629,0.8897570345907634,-110.17983822391918,-118.82419002696084,-117.22922505279435,-126.48267079359384,-132.09981223840938,-118.24444372709968,-124.78813676530314,0.8951143966328734,-110.68215991123787,-118.78349866743504,-112.31637860096197,-119.0607384658505,-121.48496145283555,-115.6556024218678,-121.11843245788936,0.9520157971714803,-112.7074794079856,-115.79208126113463,-110.41538037203006,-123.42907771237164,-131.26910396527416,-113.42090701686712,-119.98148703299424,0.8640335280026853,-109.79105497068,-120.2243425226517,-117.27230554825417,-127.38808804299248,-135.3062754510089,-119.1293308077389,-123.54780515310664,0.8804420224461261,-114.80970964377272,-122.50476558183168,-117.76757166290585,-127.43097848197188,-135.50292995659305,-119.77411120865564,-124.70509062344586,0.8839226668163118,-111.52978262817481,-117.59426047070919,-111.22657635546368,-123.83705164084725,-131.83034631682514,-114.13251305702755,-121.23380105733816,0.8657529639096544,-111.26322611596858,-116.53606485166374,-109.80916299297824,-121.67659510427353,-132.55487509403684,-113.21758967793681,-117.82352039352921,0.854118640281002,-112.88637638780331,-117.87381859949714,-110.38805812469451,-122.87421096199247,-132.32829336295455,-113.84990818936109,-119.23868348720309,0.8603595292889457,0.009486278864974945,0.0015533019151602256,0.01103958078013517,0.00047749323989408827,-0.005644540530134162,-0.005167047290240074,3,1
