mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-109.73895950996527,-112.21487963179193,-106.59543348433522,-105.13013515822176,-101.75789123705741,-109.0149040216659,-106.85941892967358,1.0713164620098345,-98.76266024507913,-107.0498194130429,-104.05894079117112,-103.48206666960382,-100.42865619813377,-105.59339115345377,-105.00859686137755,1.0514269049376763,-108.654203368693,-110.01550850221781,-103.83260957722402,-103.40891316743006,-100.37059818148515,-106.58773316674674,-104.94644146897647,1.0619417946879233,-107.21916753262114,-110.63130956497359,-104.31709649752976,-103.56766361190338,-100.48974518231452,-106.96565179492906,-104.92530491820625,1.0644434573982207,-111.31000474408305,-112.24773175770879,-104.88518722792361,-104.16481841504691,-101.27501422847942,-108.00368281919293,-105.68128763846389,1.0664395719119173,-111.27534652836982,-114.39411028621504,-107.63709347350621,-109.11304991546348,-105.00360659984375,-110.87884546459921,-111.43461442626037,1.0559527339584183,-108.13735491891717,-111.36733212695883,-104.1118419283444,-103.99160446784784,-100.9091640298935,-107.26637725328372,-105.50722188435421,1.0629993646712497,-107.86949158138134,-111.95007892253828,-105.22262874636965,-104.83938552545726,-101.49399922162554,-108.03138655588643,-106.29516676249253,1.0644115650619466,-112.19823915917604,-113.58488967866292,-106.34789916185494,-103.58214789405332,-100.56356127254782,-109.30073101930427,-105.15513109686107,1.0868820638031795,-109.57532356852442,-113.7003104574219,-107.59514868356084,-105.36388623979494,-101.81096263203361,-110.16207125412511,-107.45019381468187,1.0820256326646687,-109.58677215423322,-111.00085841848518,-105.83395833948038,-105.21268355282422,-101.52429859234795,-108.07360400714464,-107.42669680231725,1.064509733192979,-112.98142492049374,-113.50638855721343,-107.64229328671173,-105.09586584723625,-101.53637083926182,-109.88625441504674,-106.69027567889702,1.0822353951275576,-109.94144333215932,-115.58603908610007,-109.25013233989813,-105.64671741456414,-102.11550499552934,-111.96545582660409,-107.31485235612615,1.0964589151422792,-115.45638490664481,-115.11861997006439,-110.12639143021624,-106.03642940109776,-102.38156400403166,-112.20413204143921,-108.22573792218085,1.0959407890762516,-114.68883133353324,-113.90441806408181,-108.47239128636787,-107.00318876727567,-103.40122498711565,-110.70967293145463,-108.82982030710701,1.07068047738554,-111.79980533478475,-113.60898332573151,-110.98724576154166,-109.43051095149691,-105.55794016096405,-112.08313077646257,-111.53587424269966,1.0618161988150614,-106.36689853075023,-107.77167597725486,-105.20607721766294,-102.14323069045226,-99.26404866731059,-106.52634386698148,-103.32348669377521,1.0731613841785852,0.012948789352814849,0.002896519845940929,0.015845309198755778,0.023200867202725604,0.0017771690086415546,0.02497803621136716,12,1
-110.17013920008674,-114.43412366719146,-106.82112010627415,-105.39800318318201,-102.16643747128131,-109.80881770651598,-107.71557608391983,1.074803236996327,-100.14641191292864,-109.92693443333427,-105.72128402023964,-103.97423765591621,-100.98556883781181,-107.61669679749514,-106.21085437755974,1.0656641145462404,-111.21846407560125,-114.49116299944372,-105.87880023024307,-103.88262733830648,-100.92919017696074,-109.37950048231697,-105.97795399127997,1.0837251373021042,-105.65542234667707,-114.40560978823994,-105.52442101093646,-103.97304854586694,-101.05451654184056,-109.0521204886715,-106.12329072121189,1.07914147947578,-111.94570705339491,-114.65424229609535,-106.25876386770169,-104.59212034591754,-101.62106736028537,-109.71468760159125,-106.6331834723319,1.079645101665887,-113.52753100512368,-119.4261464020371,-109.34631181311661,-109.68780918888454,-106.23751970813987,-113.44543969916839,-112.07380504972417,1.0678472164149766,-108.15826646680955,-114.99694813847805,-106.15397710524061,-104.4871520161446,-101.48987052661255,-109.70015729687499,-106.66389048785578,1.0808975982298603,-108.61443295116395,-114.19386044658494,-106.39640721525407,-105.36595983900756,-102.27711777094292,-109.61986372824063,-107.68355979264967,1.071792656239515,-115.70432349639316,-114.70308799149286,-106.93486903937104,-104.15494920056338,-101.06721508843329,-110.08797424357999,-106.27720287741094,1.0892550482097838,-111.56189146677505,-114.66377976694254,-107.89045919442758,-105.41863199554325,-102.000388663483,-110.61544269333675,-107.61816299259972,1.0844609921857877,-111.3362211456018,-114.37090831953492,-106.1450182349804,-105.1181081386361,-101.51568065415948,-109.4545375054343,-107.52230743533127,1.0782032568773359,-109.58089613022393,-113.16540808917718,-106.15093803020304,-105.12653716203738,-101.61387701977189,-108.73554204442735,-107.7013024455403,1.0700855555710145,-114.67311285671875,-116.03091720452738,-107.92049484088494,-105.77733681345538,-102.20759076646878,-110.91733446048768,-108.3556963798244,1.0852162117187514,-113.68433985212906,-115.74096445261438,-108.17929588713648,-106.0132120258779,-102.35927380100867,-111.04613336770629,-108.37266457614533,1.0848663657343378,-113.0189914113621,-115.20913519521996,-106.41890949641665,-106.9513059477714,-103.50874504040105,-109.85022481191946,-109.5067889860502,1.06126515947076,-111.13509871617919,-116.548735941007,-108.14803780245124,-109.13487824878845,-105.37593635121439,-111.35107020960739,-112.04050614521246,1.056703020303213,-102.76111631430564,-108.41813721033373,-106.06993391178267,-102.71013646819526,-100.4194412329666,-106.35435787339742,-104.68804761198967,1.0591012713032548,0.014320386176741641,-0.0011827763916664596,0.013137609785075182,0.023780523234395574,-0.001177531880454634,0.02260299135394094,12,1
-110.29704291767737,-113.77730940746511,-108.38694967021445,-105.08447946689262,-101.7301722041663,-110.3706232721359,-107.03264029314401,1.0849349891065627,-99.43500381583392,-110.59367094292541,-106.4537297321065,-103.4562630892732,-100.32295844206011,-107.97952699708611,-105.03484063736747,1.0763192062308242,-108.06978481443659,-112.8344470559337,-105.9886127880697,-103.41762251589167,-100.24782880715748,-108.45599371815007,-105.09725687167168,1.081878730029977,-107.29627356157008,-112.70539518826304,-106.99230195919162,-103.48538699657017,-100.3545873194795,-109.01506076016734,-105.07631075347823,1.0862987300532378,-111.59141103994466,-114.17935334237141,-107.2829572743274,-104.12460093238016,-100.88403720968766,-109.8088694445073,-105.81128936510228,1.088466247799633,-112.33099096915717,-116.14809500961205,-109.83345609055107,-109.32073054435551,-105.76674925221096,-112.3527140703609,-111.33194849796158,1.0622687646610476,-104.23272077622343,-112.71885108128834,-106.33772799060186,-103.924826975844,-100.8347775490394,-108.6017533281318,-105.72578478108957,1.0770267557273587,-109.80960408078123,-114.91222286519299,-109.05370543323679,-104.76532307066776,-101.5881975819452,-111.03910769697124,-106.42627643773255,1.0930315759111935,-112.7239086079863,-113.92055882390387,-108.36988255817387,-103.5796586891293,-100.3425234761816,-110.18444970031015,-105.48787841933074,1.0980833038992162,-110.66932814375332,-114.22721191974914,-109.32543159735721,-105.41164772546422,-101.78868877876162,-110.99084164642964,-107.5884483360922,1.090404473994836,-109.55186035970621,-112.63639861189198,-108.82008168307891,-104.99709818395928,-101.26352431057308,-110.20294674894782,-107.4967076806797,1.0882788002811135,-113.15379435140962,-114.70827664080097,-108.65914301081479,-104.96841449993975,-101.40327556683951,-111.07516397151896,-107.08250984593585,1.095380433724789,-112.20561662630476,-115.30353068882054,-109.92601695435599,-105.48380858881866,-101.95859497179403,-112.06082307273151,-107.5342812743621,1.0990816723566283,-120.15374965224062,-116.18551361632178,-111.41252679168501,-105.87315972296516,-102.09723500283081,-112.82943372148034,-108.12425612795951,1.1051174276987223,-113.04229960455534,-115.17473540289473,-111.12317194469817,-106.88612754195867,-103.264535711985,-112.46901109088003,-109.13596244870888,1.0891349127310002,-114.30052898770043,-116.74515416502852,-109.39968964579157,-108.98952280782102,-105.13091411217637,-112.93568646281607,-110.83650939224623,1.0742386044728183,-106.18581129123449,-107.4435351644435,-105.21275926939073,-102.66747958524337,-100.43432717393866,-105.92858992368531,-104.73198382058587,1.0547050286923447,0.011747148806927756,-0.001072289389421367,0.010674859417506389,0.02434407712750419,0.0011049410657315555,0.025449018193235744,12,1
-109.11864031751766,-113.29127017662393,-107.23586913244269,-104.91926295299295,-101.16283017900936,-109.45311196354209,-107.17794780968086,1.081949879910071,-100.20906420160236,-109.54570820400846,-106.00806460548168,-103.92072728751319,-99.96742024297768,-107.37507018553636,-105.69032060202647,1.074100641234453,-108.38475251975535,-113.37017701647308,-106.14991802259007,-103.89716346305889,-99.90273507387255,-108.68975579869584,-105.64397558722311,1.0879557573506449,-105.54861222750944,-112.86925061441389,-106.43464894976537,-103.99388490733276,-100.03468884486105,-108.74824385991847,-105.61523627168057,1.0871053343162875,-111.4387056127022,-114.89019543386117,-107.0995070210802,-104.51614553063439,-100.56365106339656,-109.94594376080005,-106.30812389627405,1.0932970571194633,-110.22747758410384,-116.19981173007794,-108.47750820063975,-110.11429032924293,-105.40808677480163,-111.62594716692453,-112.11693342440408,1.0589884569806016,-106.38859857123146,-112.73505458201969,-105.89061415073246,-104.47039444611323,-100.47912867038728,-108.31586078169354,-106.17674419086583,1.0779936312645977,-110.70370428050497,-112.9227710039641,-107.68923775575198,-105.30274509013181,-101.27396487504032,-109.58486179784212,-106.9512163082225,1.082063508948785,-114.6404879473905,-114.94600457797817,-108.6312358992839,-103.97826430253664,-100.017916002975,-110.7617586445264,-105.70760821696773,1.107419181191816,-110.22401797104806,-114.52733351791657,-106.62851609223549,-104.49515629179406,-101.06645042003643,-109.66454785031402,-107.22239414993905,1.0850737054140474,-109.12123293995137,-112.50371851936877,-105.52737490816989,-104.23209119522869,-100.41916335415401,-108.27278605782483,-107.24828886890828,1.0782084060586425,-111.64111458237512,-112.12729143076704,-106.7386043759652,-104.06537620246804,-100.59802029320963,-108.62672984918623,-106.76278610343985,1.0798098166601648,-111.37769870588885,-113.2008413495143,-108.66826566469028,-104.6173474975793,-101.16693527701047,-110.20241968830732,-107.48244289688299,1.0893126236013408,-113.8877449602542,-115.36267009479077,-108.318716379836,-104.91283117883164,-101.31613868531174,-110.96263171132745,-107.79219289727568,1.0952118107854243,-111.22457397899,-114.134933348063,-107.20118137874762,-106.08687799001184,-102.42441625835608,-109.86734873378732,-108.97092953721271,1.0726675606005618,-111.41103137666357,-114.5281396303692,-110.68270878919597,-108.10372901117901,-104.30528805919002,-111.94639184782403,-111.06179457791592,1.0732571083481206,-99.4694276203114,-108.7964217723965,-105.62780392491717,-102.0011825242309,-99.66127896856908,-106.65949368216474,-104.0961774256549,1.0702199970341815,0.006392152605611871,-0.010139279583198687,-0.0037471269775868152,0.02608271644317642,-0.005109670133538173,0.020973046309638248,12,1
-107.95790037603561,-112.30441568921094,-107.8041861131342,-104.48636932102727,-101.35342309813817,-109.78146940668125,-105.77485163827646,1.0831550237862455,-98.44430108443822,-106.89629318475143,-106.05141746945874,-103.88005418099631,-100.90909729157639,-106.97558226220595,-104.81574328994049,1.0601183157262866,-108.33299605925414,-111.49952278152612,-105.91647638955072,-103.8255137047814,-100.87273924706089,-108.64547771715307,-104.7754865939342,1.077054896378445,-105.09349376879732,-111.35931788841107,-105.9371553902175,-104.03758601536103,-100.94642333437486,-108.47510231842097,-105.03372873869307,1.074580938436106,-108.60287274369381,-113.01749818179196,-106.44937556559614,-104.48412151444299,-101.55283932702895,-109.44453485533298,-105.44222755219488,1.0777102401134302,-108.62428635645364,-115.11335728061675,-109.68345794948824,-110.05976434156271,-106.1034594799352,-113.1376785979623,-111.75034622975741,1.0662958507904008,-108.1410577514436,-111.18148201101629,-106.53804696083458,-104.3195894264667,-101.46755616181478,-108.92032839277317,-105.0872640134198,1.073449805168,-103.69101928627688,-113.40548445761833,-107.63038430312625,-105.5321467043369,-102.1439020220288,-110.22425082256197,-106.65225341217244,1.0791075006982846,-112.35544840589284,-113.94289517294038,-107.5659699681849,-103.9543764490671,-100.94655483165086,-110.20292056046421,-104.83056013272864,1.0916957071417668,-110.8745996201654,-114.39861161664204,-108.51306898268679,-103.58782412332037,-100.4834457391596,-110.66575448737524,-105.10697669731418,1.101333196461509,-105.78745105181676,-112.48608553264349,-107.33927440176282,-103.31347954236048,-99.92374591561293,-109.464391592131,-105.00833255793873,1.095479263603421,-110.76635293189658,-111.9038599630865,-107.89395517489947,-103.35912762905055,-100.0770837343126,-109.34995378934855,-105.05986871640806,1.0926572768612426,-111.16568222380431,-114.56341578141303,-109.46591649331678,-103.82871518589879,-100.61981741378116,-111.15929669817938,-105.35983480530632,1.1047455616129422,-112.19333801182967,-115.76704595866671,-110.27087894493619,-104.12079053283823,-100.78920988725524,-111.99009856411804,-105.77326580831019,1.1111318234302296,-111.88039508415633,-115.14922950319188,-109.39856482498416,-105.20336671055395,-101.91341849470771,-111.54162841439559,-106.84530987898236,1.0944744083939042,-107.17796542827796,-112.08719830817525,-111.42033445959942,-107.37173605821438,-103.96093575414429,-111.8317886576114,-109.3692740898899,1.0757097158309614,-104.19514620837225,-104.0993534048837,-104.79270053150444,-100.90371701718426,-98.94454093576665,-104.47472277686633,-101.48715369543257,1.055891732770682,0.014963401586397041,-0.001354190647727936,0.013609210938669106,0.025988355738377447,-0.010623479178614103,0.015364876559763345,12,1
-109.00850508226796,-111.32401309286966,-106.92309863986128,-103.4278674881209,-100.56402261950873,-108.7664125585877,-105.03396658633872,1.0815638607667208,-99.55191545346113,-106.5892244288446,-105.19359606475759,-102.38904851252461,-99.8258791199396,-106.17951711068517,-103.62618600175193,1.0636472029774138,-106.96970078215949,-110.65544989498068,-105.30894781215855,-102.41819080395265,-99.76309807421754,-107.71700694244703,-103.77776105247821,1.0797279657685879,-106.0938253099821,-110.0563443049768,-104.95565436282877,-102.46333793194356,-99.90112962964852,-107.34690698219912,-103.69727712409721,1.0745314630590608,-108.54854782860303,-109.92120628024402,-106.07346468065572,-102.98917224956432,-100.4513052180016,-107.88814821878272,-104.28497867828115,1.0740343093067983,-109.48154269758555,-115.93101514996813,-108.89405720446784,-108.42280824505745,-104.99868001132413,-112.42011369944458,-110.25658981910047,1.0706812093953948,-107.71833797410603,-111.13085594310917,-105.54993032385106,-102.96086686704227,-100.31897196002339,-108.12594795337559,-104.35659752273605,1.0778215310705461,-108.19278345518799,-110.53991664342936,-105.88895748104635,-103.81613325137147,-101.08111190778095,-108.12144140611638,-105.0656558189507,1.069650297325167,-114.2701399943789,-110.96927496725725,-106.88713573769093,-102.45639654289087,-99.85930785894233,-108.53814650673182,-103.73705103472693,1.0869106629504073,-111.98594432825828,-112.64377285987928,-107.73493238597047,-103.07297697762917,-100.00541514666672,-109.53870130941336,-105.04536024627808,1.0953276994927248,-107.12171731464375,-111.40360120187397,-105.87072673371198,-102.7340221081813,-99.44227421198678,-108.2116315083849,-104.78963602742931,1.0881854057129061,-108.00701167006491,-111.10212418207993,-106.4957175910434,-102.66063875097231,-99.59288063054649,-108.23027980884348,-104.33644591245303,1.0867270745018272,-113.33025767844961,-112.66421528549142,-109.09656864371706,-103.21477653656926,-100.14226828606455,-110.07643478108264,-105.12950827451365,1.0992005340506201,-115.19220301715961,-113.41970200788268,-109.0171176528049,-103.51777777712678,-100.28573697455037,-110.40925196510547,-105.58301298299355,1.1009467078366701,-111.10999298736517,-112.66443093372216,-107.43019048997078,-104.59186402243645,-101.43041277315933,-109.50821248191123,-106.49719317319533,1.0796388330472166,-110.76789247976534,-113.5822009338046,-110.54542166969667,-106.89790935825575,-103.44197145945685,-111.67439513901546,-108.74803812346362,1.079584945679281,-105.79426834511662,-107.91087446837044,-105.82715940340864,-100.23995987441603,-98.48391864983053,-106.27646512386451,-101.61217358897031,1.079125065095563,0.013121017068426827,-8.609168171918097e-05,0.013034925386707646,0.025701646532900073,-0.00523897520825619,0.020462671324643883,12,1
-109.76589938968549,-109.73667648000425,-107.05873374588913,-104.1750554369773,-101.40168805382135,-107.7213220199278,-106.18713695179555,1.0623227688552104,-100.3869121604655,-105.76665303592505,-105.24214778277363,-102.731355558533,-100.00963104636709,-105.12009251716982,-104.60781054945168,1.0510996932728747,-107.46682998782683,-106.40738665800195,-105.29081064016476,-102.6020105167881,-99.93890037958303,-105.40092305407046,-104.47564630329762,1.0546536198991767,-105.60585397210448,-107.34878222871826,-105.35118663352728,-102.88104247291652,-100.08958472617542,-105.75939652988643,-105.02769255162474,1.056647370645232,-111.36227596782597,-108.40211359365556,-106.35022408655914,-103.47576721300437,-100.79089386270196,-106.70391258583679,-105.17578656206976,1.0586661998571971,-111.04630983421441,-109.18824857424313,-108.21639543546732,-107.73737384486031,-104.70281741238578,-108.47433736943647,-108.78822361003645,1.0360211888300586,-106.95342048718139,-106.47367209100747,-105.5082780152274,-103.23508503189359,-100.50324129158763,-105.66440722216687,-105.2599604256402,1.051353228654639,-108.75955205453964,-108.47690099617994,-106.23201371421092,-104.20853520138655,-101.15301274005687,-106.67812422944714,-106.6534401002168,1.054621324068604,-115.12050916694551,-111.48364179216446,-107.33178019408103,-102.91220602283174,-100.06103358059616,-108.36525347110052,-105.07585744465875,1.08299154619281,-114.02170737480283,-113.34887693206845,-108.36559014635944,-104.29540881257327,-101.53588348585002,-109.82096493552368,-106.27412191856529,1.0815975708807248,-109.35081174639741,-108.57072829050672,-106.13341745936708,-104.06610428034456,-101.18141579436693,-106.86818543239048,-106.11386212461377,1.0562036970265458,-110.53166217188789,-109.12856781712492,-107.02545162921325,-103.9446840807506,-101.1832829080632,-107.32822221136033,-106.11982751351992,1.0607307761389846,-114.2119675149528,-112.35751364118192,-109.20959473327339,-104.5086407950286,-101.76122405074541,-110.02342406639023,-106.76573867563218,1.0811920266557005,-115.48221652983784,-115.26588473757647,-109.49494362585463,-104.94502047649907,-102.01452249699595,-111.31658732470243,-107.10201459878671,1.091183731492547,-112.35357596518898,-112.03137338719506,-107.69038884080769,-105.92103793406868,-103.06957361334973,-109.02659241416319,-108.05091833189164,1.0577960943465268,-109.35869420467053,-110.86471584418854,-110.59401122042664,-108.42949647241102,-105.33835222028827,-110.30420968973297,-110.9058981685806,1.047141970277453,-104.2420910961259,-110.67176406033018,-104.90350577691254,-100.9071182777468,-99.09363925202783,-106.68651926546704,-102.59739235014266,1.0766232834998422,0.00869739828620737,-0.0004642763857515617,0.008233121900455808,0.020176806284455645,-0.0006838610855186977,0.019492945198936948,12,1
-109.66927231408393,-114.92095455597759,-111.18380296604246,-107.20888694161717,-104.52442989502484,-112.60854675712152,-109.4166591728509,1.077341889070485,-101.69223188704004,-113.08197238151024,-110.04738070616031,-105.69442919146059,-102.89257675815875,-111.29575327288224,-108.13538748093188,1.0816694146408103,-109.64531316885925,-115.06757384067798,-110.51103189973881,-105.65366094704233,-102.79742311177486,-112.2528523505677,-107.87165054511735,1.0919811893388771,-106.68871294336658,-115.31503330373566,-109.77611885726463,-105.82874113550616,-102.92357880808188,-111.94466565997239,-108.33828499295794,1.0876483985143173,-110.24964533551402,-116.29343537795995,-111.34143201664592,-106.39115096406161,-103.51995210075546,-113.14729181129916,-108.61986551378304,1.092999847035994,-110.81898656699084,-116.67495796384212,-114.56982096712066,-110.92883461020072,-108.01126765571699,-115.18343557058779,-112.21214904536222,1.0664020344408132,-103.6085596363818,-114.26711030482072,-111.03455894393812,-106.11025787737111,-103.36250415478194,-112.20194246030626,-108.09951149329198,1.0855188095316222,-108.7093387276323,-115.97472068255765,-110.96117227918924,-107.183464653011,-104.04191155573429,-113.03899038237994,-109.82658278897243,1.0864755240663373,-113.667495334469,-117.31461713369164,-111.23885848838212,-106.02072423779188,-102.87596383016178,-113.71256175099828,-108.70663482236466,1.1053365384622462,-114.83377689477362,-116.726566103938,-111.7777483313813,-107.26907084370907,-104.93842526913734,-113.60899925029688,-109.10602517618184,1.082625348712085,-109.6371939659808,-114.3488228107804,-111.00757344117862,-106.92223762721248,-104.49638254148854,-112.16061637066979,-109.31677861610757,1.0733444894720474,-110.6612647272349,-114.0618264612797,-110.97147880667703,-107.18376473214076,-104.51802527592811,-112.02471761558469,-109.51718402162138,1.0718219878326143,-111.63257050696463,-115.75672462295024,-111.72903883477686,-107.67990988978872,-105.02617508488495,-113.31526572834815,-109.94781549031049,1.078924045713021,-113.88170922884746,-116.45492632403352,-111.83065453228775,-107.91796100990122,-105.27777588665194,-113.6137154422773,-110.26399556938429,1.0791804299190393,-113.12308284749969,-114.49965071076149,-111.91607733387099,-108.75210471838479,-106.41208912842957,-112.90630624536422,-110.99340141395405,1.0610289410735723,-112.33934897603999,-112.95663850133495,-112.46090535768052,-111.38519416010928,-108.59385657670738,-112.64585628971534,-113.63615788534588,1.0373133420318832,-103.51912627774787,-109.94069637176744,-107.7669966603863,-104.42068446818311,-102.70297058200362,-108.68377791269415,-106.07512190992759,1.0582340247492172,0.014290518545823486,0.00020904367341803578,0.014499562219241521,0.02088019486173076,-0.001220084392972507,0.019660110468758252,12,1
-106.53590377888128,-107.58826866013118,-110.24513169640433,-106.32333411921417,-102.25428370030701,-109.21432507005696,-107.52624177822874,1.0680660126684653,-102.1031379353494,-105.25474793363092,-108.35868419362708,-104.1836956281135,-99.75612086555748,-107.11118360072494,-105.30858737220262,1.0737304405118155,-105.88776990998721,-105.34650321062925,-108.25661885056041,-104.18913868283516,-99.67511050042465,-107.1203521231758,-105.5099535722766,1.0746950927405237,-105.06541849800793,-105.78822961769293,-108.50904483343149,-104.19091390131902,-99.81489573714228,-107.45764121179796,-105.09407226057422,1.076569187576797,-109.19197323112326,-107.70919182313897,-108.65666334054315,-104.76069264943065,-100.41541010894124,-108.37816620593125,-105.72832581876312,1.0792981484450561,-107.43823316693627,-107.44689937161735,-114.36958854797041,-109.74446240527723,-104.71314834909373,-111.61235271689219,-111.49783987731716,1.0658867055051944,-106.64968583757607,-105.53571492711251,-108.66604807037436,-104.7737272999045,-100.27076098537002,-107.47458404483172,-106.07460921968007,1.0718437058686805,-106.14055601028358,-106.25634752997512,-110.11501596178594,-105.34220562857122,-100.91070670616803,-108.62000396659946,-106.20679171121805,1.076397218016512,-112.13179867365244,-111.12232253510551,-108.67279809250203,-104.10667112594093,-99.7710728367277,-109.65805507458649,-105.14118872065134,1.0990966816006733,-111.41241477380075,-111.93424525685164,-110.76002177884658,-107.15206688742802,-103.56672796120269,-111.53136074556953,-108.24409968430336,1.0769033930216516,-103.95551973749161,-106.72343294395665,-110.01385828510139,-106.99500647032926,-103.16593878669596,-108.98092087049923,-108.31159696396602,1.0563653290242065,-105.83036736595997,-107.0953965086991,-111.25409880456561,-106.93296949507533,-103.21659973438679,-109.5763171251354,-108.41696316504607,1.0616152576922167,-108.49255981411012,-111.49159403517508,-111.60086553687121,-107.44627113988597,-103.70763080685242,-111.55488170250887,-108.97007015657681,1.0756670539535451,-109.5665483258403,-110.9478304418548,-112.06086237355186,-107.82026326607017,-103.93133757707292,-111.61369867643096,-109.2287396262596,1.0739176583161067,-106.12904008252872,-107.16910882052177,-112.6439234110174,-108.90142432290135,-105.08974869946782,-110.49389292396079,-110.20309100126003,1.0514240855209156,-105.12407368439568,-106.71703475970175,-114.76931192950082,-111.22232181828761,-107.31595705950758,-111.18866461489466,-112.433962458352,1.0360869684388094,-99.45536341505729,-104.87369884643545,-105.21470313221951,-103.41151518605665,-100.7473724903008,-105.05712551737199,-104.04997684321275,1.0427778206075409,0.025615483195597262,-0.00045953842734459526,0.025155944768252666,0.023233799460789222,0.007783849215220036,0.031017648676009257,12,1
-107.96374654405946,-113.36530764752548,-109.41796760733476,-105.04904972232674,-102.74275834419339,-110.65653272576553,-106.93317797955328,1.0770251306185552,-99.5102478189921,-109.0633481973993,-108.27190593610288,-103.9296311896217,-102.19518858216391,-108.34750408522788,-105.86870097380188,1.0602016160292866,-108.01264212413548,-113.1926237891144,-108.59367384099238,-103.876634514373,-102.10620150863612,-109.89696051064219,-105.71393021750553,1.0763005467532463,-104.3908357157613,-113.41803471898083,-108.63629648562667,-103.9796735623621,-102.2397589634283,-110.02623799280582,-106.10664983233352,1.0761590119961333,-109.15927864571262,-113.83347001462774,-109.11926543076257,-104.490560151473,-102.83357342909844,-110.51790117022351,-106.58035653994568,1.0747258651516496,-109.74161741002371,-117.12487225006252,-111.77372861923938,-109.42786761429068,-107.2698488960095,-113.37837175216197,-111.5031721841496,1.0569453851107242,-102.95143036403907,-111.1996824502566,-109.01963164090492,-104.4360542612079,-102.63310569383437,-109.45773746904554,-106.35415149530509,1.0664954229833967,-105.76926692981633,-112.67815792085543,-110.0070529192111,-105.30330262077318,-103.37195606388224,-110.72497920126382,-107.79338047287354,1.071131701646794,-112.57196832889267,-113.57528616612429,-110.00632308741983,-104.09030589549825,-102.22304198957028,-111.04061805091695,-106.44296964384765,1.0862582045078086,-115.67113261753538,-114.6660112598991,-110.23434446205019,-104.91196818943746,-102.03253141357389,-111.4949122940397,-106.52085120479994,1.0927388622959027,-105.9296372740591,-113.3072005165415,-109.66813631082607,-104.51062595640384,-101.47451562230164,-110.72612563070427,-106.2459454166014,1.0911717582652778,-109.28987597347425,-113.11103127583685,-108.97370057704097,-104.45082900234058,-101.62498651684933,-110.42182651775295,-106.19433018322638,1.0865617827112342,-112.14807806641235,-114.24284652093009,-109.80393176362479,-104.94450006794663,-102.12512134636185,-111.39758854095466,-106.66686904954132,1.0907951645231815,-114.60232198926796,-115.53499467355898,-110.7634914652275,-105.37606597800236,-102.3268659316631,-112.19005781676799,-107.20247554804288,1.0963890743188776,-109.86193034102686,-114.90703647686924,-110.07313765327687,-106.37599717215656,-103.44147938418799,-111.63631363813845,-108.01911438938141,1.0792219359461628,-107.20056542237728,-114.38286064238436,-110.36402872064666,-108.75690249101474,-105.64386988308533,-112.33730439986589,-110.29427421244415,1.0633584752639986,-100.60911568342473,-109.6074654869666,-105.37883280440342,-101.92387689032611,-100.34208828244824,-106.91008454173704,-103.42367630905254,1.065456045132336,0.012016964140908602,-0.0015428078590620034,0.010474156281846598,0.02308032792866224,-0.003777998294702173,0.019302329633960065,12,1
