mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-104.07857092029519,-114.13769006463508,-108.5480330012044,-124.40973573868229,-131.39945031664985,-111.5577785112261,-120.62760422044309,0.8489972997785854,-104.16886925927767,-114.4566538642528,-106.93438531761637,-125.19286723002415,-133.2213242452453,-110.80283327912652,-120.30508318513537,0.8317199510429059,-104.23978063512232,-114.22845236178678,-106.89913647502617,-125.27057673021663,-132.765903632763,-110.70261931536656,-120.77299373002414,0.8338181437123753,-93.73635218332763,-110.12483394052356,-113.92606700617323,-125.17630641143106,-130.21330700659416,-113.01541118967205,-123.18595779662525,0.8679252050940447,-104.37652453478188,-112.61774698089891,-108.33679970118946,-123.38465616021891,-129.50133270542693,-110.96181480563932,-119.29760184891231,0.8568391729067458,-107.66160331675073,-116.97254240799616,-108.2538880249185,-124.3555194227158,-133.24038173569173,-112.36860493945109,-119.94857163222478,0.8433524692413155,-100.73443171294593,-105.48804465090889,-108.47293322290453,-122.51758746684581,-130.30183180738902,-108.21279170703338,-118.74366928512197,0.8304779004718256,-103.97486262846593,-114.76162309889828,-109.09870762065995,-123.99703133763342,-130.31377330782226,-111.93802713230487,-119.41585659102029,0.8589884575584278,-109.98181443010603,-117.5836244489131,-110.24952550066752,-126.62087913599565,-134.71274437239705,-114.24811244369523,-123.79947443091727,0.8480868901896184,-103.19168183262363,-115.09424116680027,-109.11327943201154,-123.78568345168212,-128.8799363973231,-112.0314991001448,-118.11259966476881,0.8692702854443041,-106.55785675064112,-116.46871524785361,-109.09967818742484,-124.7198416413379,-133.84828886136444,-112.71806709063043,-121.39557851596078,0.8421330451775892,-102.95560238994346,-112.42282552905438,-109.00395501653287,-123.61461352156736,-130.9036451094558,-111.134805288049,-121.0561879771455,0.8489817468040941,-108.55768776213142,-120.21795355557957,-108.98544479769896,-125.42540469820894,-134.0463169414939,-114.14321711368568,-121.86837988207088,0.851520725955528,-105.99341294832756,-116.33465821816465,-108.53230072232166,-124.06679827097078,-130.46727957050066,-112.31948955012098,-119.41921313208522,0.8609015986221039,-105.93509137494544,-116.10349919228707,-106.39224612661468,-124.50132046319405,-130.36019590976264,-111.08854227248207,-122.2303689606441,0.8521661193987411,-104.23393028062415,-115.15521070937166,-104.04029965070904,-122.04486734808476,-130.67275640350104,-109.43464671945316,-118.81983615553324,0.8374710209795585,-98.95763268470824,-108.17241566087147,-109.42988121680102,-125.88181852878913,-128.94218705966662,-109.80397423276243,-121.67029473889943,0.8515752426469376,-0.0003828035135832536,4.4480932399988386e-06,-0.00037835542034325476,0.003918876945220701,0.002906157089573855,0.006825034034794557,16,1
-104.51217579697379,-114.32281582554397,-109.3698986153922,-123.78867810999179,-131.12617161454673,-112.42236275285279,-120.9089110336119,0.8573602154978267,-107.46196120197436,-116.96690528293804,-108.32697172507363,-123.91850871232285,-131.95486497244806,-113.04994096452035,-120.74964344034191,0.856731890772841,-102.51192543845474,-115.091629537451,-108.31958848664443,-123.31217985358126,-131.1012748699267,-112.48532143335488,-119.78405036365093,0.8580032615621641,-96.53879020861969,-108.19374809924061,-114.80631787707439,-123.91223311928789,-130.60851276020128,-113.20017280823375,-122.37435521328749,0.8667135886928791,-103.94892913591451,-116.9679961519617,-109.37254159122921,-122.67782622688091,-130.03472205819793,-113.52223739388634,-120.3876126531413,0.8730148040234876,-108.76117446407738,-118.13037305584288,-109.15896611475327,-123.63132317799773,-131.93865594007931,-114.19484304486024,-120.8135296186554,0.8655146759773154,-97.59786285448308,-108.40018075938411,-109.39470505077306,-123.02538461246571,-130.362550100989,-110.521786506546,-118.8463076638011,0.8478031951732088,-104.15597824260419,-112.40206888845493,-111.08611955302243,-122.82416246971616,-129.43143062711792,-112.3784494022778,-119.72617258061013,0.8682469849694511,-108.49193306044394,-120.46416484233187,-110.38135188373634,-127.48158406885156,-133.75819274464067,-115.56243703587906,-125.10762528919292,0.8639652993555368,-107.73529903812812,-115.47411116008152,-109.64893239587204,-123.27549642777534,-129.37480040541155,-113.06029307646024,-119.64514653888614,0.8738973333460007,-109.74141901258992,-116.72501466413655,-109.63423087961121,-124.10648153386792,-133.1341970190584,-113.33382206579819,-120.56374869585682,0.8512750638333308,-103.24482110185292,-111.74886595120881,-109.28733490167535,-123.29239608665955,-131.1754860305113,-111.35973879259501,-122.04705323824132,0.8489371159386657,-111.85575684141972,-118.68177414297573,-110.19733782273403,-125.33462726991196,-134.07337734083038,-114.33351171257443,-123.4709814186761,0.8527681929121926,-105.72352909901136,-116.74036145316474,-108.21673779460399,-123.40789699147011,-131.05357134813335,-112.36161322750974,-119.99589749922944,0.8573716234640419,-106.91991475415176,-114.44902777929907,-106.42418957456097,-123.26594780945807,-129.62093776178216,-110.36114388986724,-121.3101558574887,0.8514144843843774,-106.03906110146065,-114.97749365713439,-106.37843199330302,-122.2801596563487,-132.2400450689654,-110.47988807781812,-119.03705383862976,0.83544956461714,-91.46645719639432,-103.75133778309743,-109.28462020160799,-124.87264174327298,-128.1561267844543,-108.55260461346319,-120.683242628101,0.8470340617896305,-0.0009773212051567772,-0.006577955637372693,-0.0075552768425294695,0.003871138987003187,0.005193033328553389,0.009064172315556576,16,1
-106.03179698860251,-114.87709211144944,-107.94096681717022,-123.83837719825863,-131.48982421784788,-111.66411521037307,-121.60252646232578,0.8492224845123509,-110.36676044732334,-117.41503466631667,-106.61659612372894,-123.35057223612696,-131.86902374735914,-111.802161994293,-121.47146785577503,0.8478273275798934,-108.4707302299116,-116.71049149932254,-106.78429177540033,-123.94145841808553,-131.73976791853113,-111.58690400886078,-121.29868105401619,0.8470252056149589,-95.00354395028242,-105.5056594164522,-111.0801579453131,-122.29379877690847,-129.5136858867932,-109.49552456497472,-118.62438397436642,0.8454359384125922,-102.24914798383747,-114.7197871478938,-107.29480818519718,-122.49508676683597,-131.64145948238632,-111.32001802219669,-120.9949159846509,0.8456303846820489,-111.54829957971536,-117.38650254684906,-108.0591415311508,-124.33298439306161,-133.7004811563218,-112.50250786223812,-121.62684906740742,0.8414517800478283,-98.34007270526686,-109.51880325127036,-109.10093842881696,-124.0712811189935,-129.8248499400637,-110.29457426032783,-121.20160923641457,0.8495644270819306,-107.33188888313683,-115.72324541306837,-107.69770532774675,-122.79885556631022,-129.87327047017914,-111.57718934596369,-120.76639789695187,0.8591235821044754,-110.94405650649409,-120.06526535232153,-109.72235333447364,-126.91596617539501,-134.42929282688195,-114.69295931480201,-124.63791676434684,0.853184279281329,-107.63109838899283,-116.51728166445564,-108.28609320374527,-123.32141333821458,-130.52922337510947,-112.4216843007901,-120.3335165862312,0.8612759763207763,-110.42092878944769,-117.16868234991442,-108.59458166915122,-124.3975053821358,-132.69585905930688,-112.89899967987006,-121.55547443492301,0.8508102700432509,-103.5843957543085,-114.8172963646992,-107.51776409024119,-123.26550854538239,-132.14283543093663,-111.60845637441781,-121.65668192766131,0.8446046734992989,-113.8827615516768,-121.00355096044883,-108.15591079942445,-124.96147190796862,-133.54363310841933,-113.93733545948498,-123.4481498929609,0.8531843323970624,-110.98712086527473,-115.33605481054933,-108.14357446656902,-123.4954673872304,-131.04088768298325,-111.95129998799169,-121.95632974752661,0.8543234250581889,-108.48062545113919,-114.27356731512634,-106.58014406912415,-124.69106435471122,-130.62106171217636,-110.92639424758596,-122.97810423652959,0.8492228802427926,-106.29556595352702,-116.22137386093272,-104.07767869129714,-121.50700888367932,-132.64000499251836,-110.07644014069791,-119.8772647347328,0.8298886911750859,-90.97175477730549,-105.6508771635701,-109.34372943334319,-125.57459192109833,-128.03185069559987,-109.53339380147365,-123.21268000271783,0.8555167577940669,0.0035491958562188113,0.004146594193704843,0.007695790049923655,0.0074460640460745344,0.006467125202377018,0.013913189248451552,16,1
-104.28755382034721,-114.05794038727258,-108.64756469075266,-123.34933166762794,-131.06526292842548,-111.89178132224299,-119.734298138145,0.8537104250372344,-108.40588654974789,-119.0013580956299,-107.2276517122956,-124.29793780335595,-133.66905070408708,-112.96375855752704,-121.20407608767381,0.8451003277310852,-107.04386665658944,-116.89737586551904,-107.56079714194354,-123.79779093512282,-132.12058361198717,-112.55962932455714,-120.99377007359361,0.851946201321084,-96.01869219227308,-108.50253748066889,-113.59371694853664,-124.17407619567032,-130.7513241270737,-112.19271897215478,-122.17191410206088,0.8580618186559831,-106.3920363277376,-117.3911840234701,-107.93347132467571,-123.32192356187906,-129.25223700037913,-113.16806326071568,-120.37259511039807,0.8755598037377391,-109.62372865609873,-115.99482733042002,-108.58672661951238,-123.89133771410324,-132.7205804362398,-113.0302512111971,-121.90160249788507,0.8516407239907896,-101.36513609547379,-109.66735593117077,-109.01430626644338,-122.76233847482378,-130.38149511971707,-109.95400574385185,-120.63613610175815,0.8433252406170939,-107.26115122815594,-112.21355523225567,-109.00854396103159,-122.74771124349199,-130.99792244439294,-111.80226148614142,-118.35129139738453,0.8534659130460649,-110.90601712368735,-119.97695795149862,-110.02340148006323,-127.1977454095749,-133.52309518872156,-115.16930535687395,-123.67611555660228,0.862542208103352,-84.71593850160777,-105.57039146693876,-108.28416761762631,-116.26783129404201,-125.70560395068948,-106.83848580895005,-109.02478803976369,0.8499102860271812,-108.35434740445115,-118.3884357561261,-109.49239932843338,-123.49259777067589,-132.94888930527938,-114.09615453223134,-119.8347647313065,0.8581956203503281,-102.97416494823693,-112.51054758248817,-109.79434544244768,-123.59319910110426,-131.34967777740172,-111.95273944613399,-118.9598580942466,0.8523259542049298,-111.12458625699404,-119.59806423744976,-109.13827982902677,-124.9410368739222,-132.76891111660078,-114.55741111119694,-122.21225581041256,0.8628330996146374,-107.63852094372368,-117.71764826777462,-109.75669107994293,-123.68384941597344,-130.6696829494209,-114.02995498592934,-119.93723618823213,0.872658082671461,-108.00761865791824,-115.60239319699501,-106.29258191715036,-123.40735139099667,-130.15626797978567,-111.21651013361148,-118.00009917891737,0.8544844736243076,-106.58247964266789,-114.67854140324401,-104.88698222976691,-121.2677429143682,-131.37135975677737,-110.23310971156634,-118.51101864004512,0.8390954460367416,-92.18668994019203,-101.2158723747119,-107.76697215314601,-124.74483658294245,-128.65752538625438,-106.50414151324952,-119.96124860003924,0.8278112080385801,0.00301706400159978,0.0022144314807867305,0.00523149548238651,0.0023033317439573146,0.0030250389555068163,0.005328370699464131,16,1
-105.55979005211563,-115.11084948373805,-108.07107092936926,-124.26044129778636,-131.56911314318026,-112.26382964380451,-122.10114492940743,0.8532688787043298,-107.89220508506422,-115.67933337308949,-107.72267072628824,-125.03661907746198,-132.85488164726544,-112.61930947356674,-123.08099946375458,0.8476866493515467,-107.27288103692376,-116.20114057142824,-107.58160749663008,-124.8048858116818,-132.92573486174052,-112.6213259974073,-122.78740706225258,0.8472499784526122,-101.80858949644346,-111.76932192117476,-111.18481525059391,-124.70554702764858,-130.96232422039682,-112.79657911451947,-124.01091349145698,0.8612902969306946,-106.8723827838478,-115.34389095581317,-107.94719601923018,-123.39734377758474,-130.8227964133215,-112.394645166535,-123.43677364812585,0.8591365438438986,-109.55779306156526,-117.31418498127015,-108.85537219751383,-125.08106848235387,-132.51028010194153,-113.74838636536494,-122.27821701101868,0.8584117872051672,-102.59864116308503,-112.31969721998638,-108.1146896579703,-123.82284304041823,-130.1706996236994,-111.57651677815382,-120.57964349801392,0.857155389812776,-105.18915516334185,-115.3960084978675,-108.43553656165392,-124.15164499325195,-131.2978656657151,-112.39626384958733,-121.45871308252046,0.856040296464138,-110.710316811435,-119.34913933342949,-109.20333859414407,-126.0130668919351,-134.12330436535743,-115.23528788031048,-125.95732373970927,0.8591742384038257,-95.5596921306239,-115.0927028640444,-109.31853873098797,-122.71928178567363,-128.3601182095662,-112.91873403710544,-119.83306191034738,0.8797026335917634,-109.44031593767893,-116.34507976192549,-108.37962854386885,-125.05754846180186,-132.85002758363285,-112.79846569521189,-121.89006164262653,0.8490661819712613,-108.12588554961229,-113.38216307501989,-108.10676767066052,-124.54149549407039,-132.38422127101182,-111.67479916268621,-123.14311297639296,0.8435657821642498,-109.52781548131023,-121.3847410104443,-108.80243387964852,-125.90573769319722,-134.16493911522383,-114.9504797460698,-123.95616944389134,0.8567847941804511,-107.93353277762783,-116.90272735427679,-106.83972265177633,-123.8652028378811,-130.71784451897406,-112.0587302115751,-120.53581586389379,0.8572565637380094,-107.38580462559864,-117.11302484570336,-105.1269273511297,-122.60866880157403,-130.9818526047594,-111.08773740869813,-120.08701991209415,0.8481154846993025,-102.47206950828385,-111.1763048083214,-104.0347740758492,-121.7128971609721,-131.30239962654747,-108.00845058187024,-118.30329579929818,0.8225931200729745,-96.609560221408,-107.00413116601389,-109.48311546196258,-124.74320942707533,-128.6765204617306,-109.3355628322102,-122.27979032512195,0.8496931875363186,0.004188954889942645,-0.000257860273555411,0.003931094616387233,0.006776140790081002,0.0036351125574076906,0.010411253347488693,16,1
-104.51972757407773,-113.16654357995401,-110.18321298101615,-123.70732671579381,-131.5833179109822,-112.33702803851044,-121.54347439469052,0.8537330553901056,-107.48740062552774,-116.37333762231465,-109.68670732008385,-123.02462365524131,-132.04657341722702,-113.12119722434873,-121.93375748752632,0.8566765066058939,-105.99900946667823,-115.73555039545933,-109.34730222299778,-123.06387194831987,-131.38723426524714,-112.72969184151633,-122.53260584249111,0.8579957746422715,-92.18524523666295,-107.75590516696762,-113.65181143902147,-123.96196709443205,-131.42391212207855,-112.04602288305709,-122.93146590335144,0.8525543112655062,-106.063529968305,-117.02831608439253,-110.93761165318672,-122.70650340319119,-130.5093557233528,-113.70761698878863,-121.75915122358876,0.8712602737065099,-109.38315872549543,-115.74455088094248,-110.13984140956053,-124.32359915820113,-132.05003249625915,-113.51749086417965,-125.04678077950174,0.859655152810322,-100.24754653110989,-106.65534043300664,-111.48967373146999,-122.34109760224516,-131.01131843929613,-110.39395348665528,-120.36603143626776,0.8426291316029013,-106.26771401198266,-113.67964271706228,-110.91006190265091,-124.04093245530457,-131.27522911977167,-112.83842733906471,-122.04233841538279,0.8595561256732924,-111.81548308438568,-117.58256775103057,-113.12674302553387,-126.61023377108805,-134.90339933616576,-116.05609771743646,-124.27298464208329,0.8602903877035469,-98.27651312558169,-113.78005980449335,-110.09760068017255,-122.83161627142123,-128.686952719591,-112.63430796268402,-120.20536645296428,0.8752581794994733,-108.66537841904838,-114.62417346402829,-110.27109783673913,-124.16792874388942,-132.79166972250104,-113.29505107535589,-121.64972335055361,0.8531789028040098,-102.66192051223567,-109.54108259190457,-108.19743615934436,-123.10422227593844,-131.1003931091317,-110.32750818974725,-119.22717853258689,0.8415497892360055,-114.0941405175636,-119.61127753086073,-110.4352732847895,-125.84946229127506,-133.94553502971453,-115.17086799181783,-123.8355292272754,0.8598335731479835,-106.83048545791415,-115.03798654957897,-110.96552100240476,-123.65677708898447,-131.7305190224398,-113.22627267023081,-120.2399815764235,0.8595295419047361,-103.834994002428,-114.97451547629323,-109.5531350373501,-123.94177364554699,-131.72910896433618,-112.76612902158337,-120.88799312282947,0.8560456372031882,-107.1939947106415,-115.19542803433883,-105.45483396460392,-121.47596048277632,-131.9087200228814,-110.38233780066147,-118.46272519625167,0.8368084974330289,-91.30912678968315,-97.34496277659026,-108.66675702634902,-124.2166575648458,-128.8331330657215,-105.17947555903953,-119.3019771259701,0.8164008206288396,-0.0036085554296654684,-0.002888872029899145,-0.006497427459564614,0.006546148579637408,0.0005116509054966042,0.007057799485134013,16,1
-105.81289503435092,-115.13518321258205,-109.10398795759457,-123.88359974605922,-132.11153516360017,-112.41650126049106,-122.07896006486958,0.8509211638581008,-106.4666784920712,-115.94010875363263,-107.73673345135172,-124.43815891988213,-133.40336787800493,-112.19636784943624,-122.38156417631124,0.841030999697383,-106.37539176869124,-115.72460228973307,-107.66439894180155,-124.20348047391607,-132.4827907115729,-112.14409809623949,-122.23188399435078,0.8464804937600341,-95.6124557354188,-106.25075807523167,-112.25773686758669,-124.35525865867106,-131.7258350206985,-110.61503348877429,-124.01127984883459,0.8397368175452674,-105.1592361648321,-118.57250676359786,-108.65857862331131,-123.57671044343691,-130.16399754255718,-113.45731876322343,-121.53586472901716,0.8716490036050752,-107.04015221063617,-116.2590489559556,-108.79899966228335,-124.24505642480565,-132.55401603604125,-112.91055334831731,-122.66785244177369,0.85180786463397,-103.67736176931692,-114.2367209286524,-108.479231474085,-123.42206383909952,-132.11279477623205,-111.47172862504095,-121.36666108571521,0.8437617931998774,-105.2293925596251,-116.38547163278508,-109.36406082037405,-123.8802746985535,-131.30594841010958,-112.88072925035198,-121.62668040764905,0.8596771937383226,-110.43707829516552,-118.32711258254055,-111.03527539568299,-126.08393343612333,-133.2210520923173,-114.70923565312692,-124.07336933341648,0.8610443608690136,-102.17622459465504,-117.44017595994046,-111.01366875072978,-124.24623350762228,-132.17592842088428,-114.22809731675014,-122.73929370062785,0.8642125588330778,-108.7914319219941,-117.08202816205171,-108.93958510068211,-124.4724153343609,-133.70308137342653,-112.87791455681621,-121.91619182990519,0.8442431797181503,-106.9324162676653,-113.39560469225465,-109.57577491805667,-123.73597867251713,-132.65959566102828,-112.15151496635377,-123.57301657924302,0.8454082375836819,-113.87826034221334,-121.08559421442486,-110.04450169437794,-124.93252736440124,-134.53071974647665,-115.33719718401296,-123.80785485380888,0.8573298158321467,-109.46082193875893,-116.33176568456066,-109.69195737524112,-123.17639456297705,-130.8917820569552,-113.03819451929866,-121.16362067629831,0.8636003937215257,-108.75583471958282,-116.01447269383777,-107.66936296748291,-123.18830370683969,-131.55873173879382,-111.86323799590134,-119.99660116289098,0.8502912464829979,-108.5795861049236,-117.23346638398834,-105.79613519390202,-120.88124380391315,-131.22124217371356,-111.46141831878897,-120.0785315905741,0.8494159670523,-94.43399766406483,-101.88349362812558,-108.93780608456382,-123.29956208982773,-130.0736789787904,-107.3213802354241,-120.09309462749653,0.8250814544341729,0.000645739918926239,-0.001944427991117663,-0.001298688072191424,0.002696881673529828,0.002384273090534754,0.005081154764064582,16,1
-104.84077291230793,-114.20283232954552,-112.9029487554798,-124.69559210873933,-132.33357847795125,-114.2420343241435,-120.98936839186507,0.863288332697645,-108.54313097626041,-116.36331643927531,-113.74076936632153,-124.89338080264649,-132.97860053798846,-115.36857301611923,-120.9292680134946,0.8675724706785547,-105.88711444925002,-116.69536391418445,-113.85744821879923,-125.10006391844266,-132.6847048005494,-115.39224247672863,-121.29163379818614,0.869672526687875,-91.1515394872215,-103.6700145286714,-114.55903936644138,-123.68042612726991,-131.67377967523646,-110.78269574975918,-121.50494196921619,0.8413421109578264,-107.73018136009046,-116.01790298782136,-113.74205733672196,-123.62821354529899,-130.42018901219896,-115.15218272848786,-120.59904999147666,0.8829321871149642,-109.73439045107571,-118.11169458611664,-114.04497993304223,-123.57622164808357,-132.67290838556158,-115.88396939649692,-121.69322727474099,0.873456162276369,-102.25027083309199,-110.59972241073814,-114.7370923180675,-123.90661702640224,-132.93704735523667,-113.54360030448665,-120.25759656671536,0.8541155574267681,-106.72795312120705,-115.47189872998932,-112.65947728766407,-123.39707496719888,-130.0604440268524,-114.24021169021093,-118.52667099506087,0.8783624609694919,-109.31312440341057,-118.94436700969182,-116.32886173791898,-127.24161225330175,-133.09052123452238,-118.27837892983977,-123.62386284848486,0.8887062567094336,-102.31629704784825,-117.56522580505258,-115.9509395656266,-125.77075851281515,-132.3755440287015,-117.37877842159472,-122.6675133308227,0.886710451563053,-107.50848520125417,-116.01831940132666,-115.7555259698378,-126.17406433507436,-134.088450244719,-116.42932438042762,-122.54276529282626,0.8683024091033755,-104.80626547627986,-113.68927096238627,-110.80168438161607,-124.29632705740018,-132.2791975140045,-113.45649406732224,-119.60463766784996,0.8577047351327522,-111.65168357766245,-120.95526330407985,-113.37759403072191,-127.51301062867988,-135.50477974691609,-117.74885986143298,-124.37654711045002,0.8689646231029927,-105.68668489903577,-115.4988054307734,-112.05436633741988,-124.0469705121699,-130.66228902465775,-114.16744535225027,-120.75928443164351,0.87375972213915,-107.03579919865908,-115.27329607458182,-109.11166498479196,-124.49079260082469,-132.10067675183944,-113.07406548187379,-119.89620675896029,0.8559688584661189,-105.687130566355,-113.98027085197795,-107.47936001089607,-124.1548447140364,-132.2760085297332,-111.90891154362147,-121.28501332507597,0.8460257667849603,-91.42231554822442,-98.39058483606118,-108.24631924178962,-123.25909509018408,-131.53211477850257,-105.06681578564401,-116.27167489483688,0.7987921121968913,0.0013298500211033784,0.013554489144845814,0.014884339165949192,-0.0002103194353076382,0.011127045281113529,0.010916725845805891,16,1
-105.80963408287386,-115.46512394619964,-109.50408722731538,-123.98259156585915,-132.48656900501302,-112.44396248982562,-121.38695510671157,0.8487197104905855,-107.8947662657566,-115.49907815981321,-109.77097995338869,-124.17523217612694,-133.4504310652216,-112.62519721131264,-121.7881315170801,0.8439477962890132,-103.32112771102888,-113.00382901035736,-109.88070867036033,-123.37067658199227,-131.84110674893836,-111.76952190406139,-120.63752999613337,0.8477592813059528,-99.15593986922387,-110.8795315562708,-113.52675759902888,-124.82231725985805,-133.63537453066775,-113.05859101203706,-123.27426587283648,0.846022929251352,-106.10088316168205,-116.92472127764866,-110.45919536647031,-123.19483004542626,-131.4642110864803,-113.42248027338537,-121.9998822149649,0.8627631758941097,-109.65655664482492,-117.84741268942211,-111.9780224608091,-124.47869576108417,-132.44308234943153,-114.7052915461702,-122.70266594727913,0.8660723498078761,-104.15448631904519,-112.97566697223535,-111.14109073379046,-123.57051405735247,-131.74320135444893,-112.30375535804362,-120.5783886963543,0.8524444085421577,-104.20285227560296,-113.00835072039412,-110.39444304028181,-123.17100194319212,-131.2779620771579,-112.37223520727562,-120.05798210202055,0.8559870478582647,-109.99311505163267,-118.26058822022397,-111.46879083895972,-125.71263246687928,-134.2559242197343,-115.02437510427224,-121.96933290878334,0.8567545586741772,-104.2448772413434,-119.73615727544427,-111.5219444426899,-125.96193233685247,-132.61123470445807,-115.61879137239137,-124.65701573038417,0.8718627168358952,-104.84005140971115,-118.171053034701,-109.76584616063838,-124.78928994637847,-132.50249790925565,-113.62708727425685,-120.99156957838085,0.8575467562285081,-106.15486945545278,-114.23763355426337,-108.34161800161462,-123.61551510415502,-132.28548068549352,-111.34301304260948,-120.10115680326166,0.8416873300504203,-113.47217214400183,-119.4286865621553,-108.14184553266664,-124.88999254044244,-134.8042303490339,-113.29499365619706,-122.94987461217781,0.8404409369264947,-108.99889822406627,-119.08458037570956,-108.02713849166372,-123.99185264144023,-131.74436690054034,-112.93531314159219,-122.19768557320218,0.8572306793720604,-109.40143165466941,-116.59953402856353,-105.8226100232454,-122.67435449062532,-132.58024390141782,-110.7036828021457,-118.97284915987558,0.8349938086134554,-106.98905534170336,-117.87067498358333,-103.7289919910711,-120.76243346694731,-131.18193022108952,-109.41680341686475,-118.98041061061198,0.8340844141602234,-94.37306255623665,-103.91448471840818,-108.09541233036694,-124.54019423499346,-131.9638259768387,-106.88226751459436,-120.33254038403868,0.8099361072886256,0.006828115857473749,-0.002855178297253125,0.003972937560220624,0.005183701857020045,0.006526399815285976,0.01171010167230602,16,1
-107.08068296379352,-115.25911617541463,-109.9238939573585,-124.72312384591521,-132.9117842502819,-112.82474070130326,-122.19586693954585,0.8488693559996653,-109.24148892993836,-115.95910654853571,-108.79949371237916,-124.19299049369965,-133.3726675908156,-112.38678037416815,-121.16994038764813,0.842652264547698,-107.23455675443478,-112.92708002751378,-108.87558981545827,-124.09974113751568,-133.39682468482232,-111.05718395986396,-122.17142458966178,0.8325324401256147,-97.58577015112874,-109.60201175171562,-112.13060063581713,-125.78948584406683,-132.18890980230393,-112.10751211108746,-123.42547673529734,0.8480856092901489,-109.91736413021908,-116.8780937893344,-109.72314727515415,-123.70176003186324,-132.49867018053257,-113.18837432398162,-120.59908603243909,0.8542604553672862,-108.42958341517006,-112.33955896762357,-110.32893182212614,-123.56148622055228,-133.10967887164787,-111.58170728233777,-119.8929732480184,0.8382689240046276,-105.88179243818188,-111.63464014154631,-109.67244851478743,-124.64332549036153,-131.74347071546316,-111.15522679826448,-122.86623721152388,0.843724749276837,-104.22442240075915,-115.65353870701585,-109.48188468660703,-124.41914232700634,-131.68392874170547,-112.68598835081463,-121.22844376560968,0.8557307594599884,-111.77993883416597,-117.32184413493128,-110.46732344472916,-126.04246975107253,-133.40066949471006,-114.33002479972859,-124.27453178989,0.8570423614272963,-103.85581551466987,-118.94195184500585,-112.52716209129949,-125.30485990874818,-132.08863844808627,-115.66650023038584,-122.20628718571892,0.875673347756138,-108.99560617108861,-115.53610739398674,-110.23368967142386,-124.47956003318183,-134.19063671220903,-112.99738828743449,-121.42022090156588,0.8420661162058088,-107.05882333239852,-116.19289080781023,-108.77397075918941,-124.87063325030682,-133.2022254310129,-112.81364048125207,-124.49238565673161,0.8469351027448087,-111.35366759138591,-120.42422921020864,-110.31594868692876,-126.64151874132543,-135.69276652485658,-115.24143818856952,-124.79352049640516,0.8492821035339365,-110.18302160268456,-117.12099454383024,-110.38008420289526,-124.38622913459173,-131.8931390960688,-113.63969124946473,-121.14623124047668,0.861604265606958,-107.62478548596778,-117.30802411973093,-108.89972139070089,-123.34203312161941,-132.43914155944896,-112.71023456329864,-120.73153643433311,0.851034167362868,-108.46782603497098,-117.17070400353447,-106.83322879104928,-123.96129236140065,-132.77291803595884,-112.06996067562234,-121.61275695218166,0.8440724383663126,-101.45646463353219,-109.13508281431045,-111.33907781719054,-126.13345368733135,-132.91426211486814,-111.56419954457773,-123.10281840523233,0.8393696640933905,0.002752914443967535,0.003421719133991602,0.006174633577959137,-0.0005673055475772786,0.0002427401412806614,-0.0003245654062966172,16,1
