mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-106.39990716337252,-117.28477174854261,-116.84470632205213,-124.46393835410315,-130.12436881165243,-116.51637743193538,-121.18137757568019,0.8954231901065831,-106.86714644106485,-117.05300301875252,-119.61667995367473,-126.23933167785587,-130.80343019268633,-117.64886289673171,-121.3064876076565,0.8994325509921518,-105.67111395163117,-117.25849095005132,-117.87484117538041,-125.49962125134061,-130.69591941322204,-116.79858108603041,-120.61785087667135,0.8936666241028357,-105.47585033896436,-114.61461020349198,-117.62767517423015,-125.87759873364172,-129.9893710575029,-115.76486997340746,-123.53223303827585,0.8905718139231322,-105.4053131769191,-114.63956865611262,-117.6790689709506,-124.86086703128395,-130.24393282388402,-116.0940983832277,-120.84170003779303,0.891358974396222,-105.31331555597339,-116.6796404398608,-118.21980550544009,-125.18570505306752,-131.1988357536321,-116.82690195540243,-122.59794139551117,0.8904568495926475,-109.94197359840538,-118.06036523530229,-118.47846433025455,-124.76115350689054,-127.09357613340596,-117.63536737356723,-120.74783451834485,0.9255807488656173,-105.82662525556935,-117.8091479238936,-117.03992480506429,-125.49840129092411,-130.71226867585557,-117.26395905096916,-123.31952160066518,0.8971151693630538,-109.84719661116485,-120.29534713704477,-121.94784085937319,-128.209728581838,-133.953844118569,-120.66617967471014,-125.71182468065764,0.9008041573476807,-91.35036736677088,-106.05476067600898,-114.16065945316853,-121.34681735985072,-124.49987925247837,-111.38413862911145,-118.43490737104625,0.8946525835838847,-105.13782367682023,-119.59434869921246,-116.88677775334114,-123.37738152758554,-126.85155487955528,-117.94508892719634,-119.03797538936331,0.9297882792149015,-111.26560753209499,-119.486175578602,-115.70717288605118,-124.06008311075824,-131.6103626598093,-116.49381884926973,-121.62987140640033,0.8851416901751626,-106.98206282214196,-120.00335671087977,-119.18695014348351,-125.98022217863948,-132.9337674153767,-118.89233894264049,-123.95623282942793,0.8943727485819226,-106.00357853309615,-119.01795210543979,-116.44375061933198,-125.10876017606643,-131.98004429375595,-117.39983949595131,-121.11893832253513,0.889527201814294,-109.76941823306873,-119.03876367106557,-113.62190244833752,-122.1966414571016,-131.08261316428286,-115.27076854398994,-117.96792334908835,0.8793749663773006,-110.00237943973426,-119.07265801716422,-112.97191094572248,-121.09559732587641,-127.68926919607686,-114.53169398461286,-118.91938213270313,0.8969562963724107,-107.53874208054071,-117.87815895379894,-112.05187612902964,-122.12510340292977,-130.65123195634553,-113.64553114414757,-119.1614166547431,0.8698389555340735,0.0022922387217392814,-0.0006546796498570561,0.0016375590718822252,0.0012991100780777572,-0.008522403181692048,-0.007223293103614291,15,0
-108.8999479099752,-118.79363150441323,-117.30518156441111,-124.8648398103261,-130.93156520247783,-117.60421073346073,-121.19261009428742,0.8982112949737739,-109.18041334102418,-118.92353065991342,-118.18814394917328,-124.53601026417734,-130.7508307141181,-117.70715929137522,-120.87609718883695,0.9002402405284721,-107.01354434097124,-117.9739240969671,-116.42022461440396,-124.75498766309038,-131.04318551315936,-116.50054296560604,-120.9846691324498,0.8890240458471383,-105.25136069762493,-116.91696678806898,-118.40612605715872,-124.09661971145148,-130.43681624565062,-117.46464952866829,-120.37278396309307,0.9005482724099003,-103.67844293109451,-114.706058078625,-116.8232692853645,-124.72583007962794,-130.02155227131936,-115.31365335600725,-120.87594855265327,0.8868810696505087,-107.02649211528919,-117.88673587083183,-118.02763504956667,-125.09526304224076,-131.508795848793,-117.19886779940622,-121.25425538516498,0.8911865327560284,-109.49477062820505,-118.56757275216121,-117.96061678263018,-124.19713834998356,-128.9723129674224,-117.46769403041668,-120.33516093795029,0.9107977621529381,-107.95621976580297,-120.330215566279,-117.91780269092199,-125.59356862544576,-131.1153192265046,-118.36974362237986,-121.72660992461296,0.9027911026772816,-114.42096630761745,-121.4852340783177,-121.24167131390669,-127.7060388932127,-134.84539078837545,-120.77975273940817,-124.24654342032684,0.8956906278610464,-105.70251736598449,-118.17125831974249,-119.21637587592943,-123.78639451820382,-125.27948511214437,-118.59146942756189,-122.34307273812172,0.9466152364962573,-108.1672527791153,-118.87496758628583,-120.12128788428635,-123.97417333693204,-126.78650272270264,-119.01493716794721,-119.74734171955646,0.9387035261020428,-111.08723831868015,-119.67057184136051,-115.55795956376096,-124.50109533327998,-133.16698008040373,-116.98353775355473,-121.21982909394303,0.8784725589100411,-106.75280675491848,-120.32727205822914,-118.49971481118506,-126.68224178352244,-134.76991273918844,-118.54538204678852,-123.26375867795565,0.8796131097613885,-108.89261404997507,-118.30373474944265,-118.11706503735965,-126.88538321805466,-133.39810072275833,-118.60222542635013,-122.08502800048,0.8890848129302942,-111.42197484209828,-119.80773331620328,-115.2451123600101,-125.26137262839447,-133.17711949331476,-117.77628565507854,-119.51779895378755,0.8843582599110854,-112.86933534770868,-119.16298169665045,-112.6163844592293,-122.19133340438914,-128.01987971104103,-115.4221978538715,-120.27860460216266,0.9015958936564831,-113.483216973493,-119.58934661153312,-112.5235152956908,-123.84998611321147,-131.61285908274934,-115.92927307095134,-119.95425921750353,0.8808354584719019,0.005128214292437073,0.009256820751750302,0.014385035044187373,0.0014787901133416353,-0.006488800498735282,-0.005010010385393646,15,0
-110.41246176589611,-120.16932246670986,-117.80834320840843,-124.85075484925903,-131.00088740567008,-118.489120439655,-121.45812303725745,0.9044909754903421,-111.63641301129434,-119.82763994578272,-117.54483006996347,-123.92092877211932,-130.00379694271828,-117.7691985902435,-121.02671476293668,0.9058904536621686,-109.02492108568399,-119.79749181195393,-117.90847329275206,-123.91329664700874,-129.90393505287116,-117.92340119735708,-121.26793430740074,0.9077738957589084,-106.80908333712696,-118.72424131523242,-118.19788953375152,-124.09419901161046,-128.6900678244771,-117.6485349973041,-120.1881356153134,0.9142005827346927,-104.61352392368227,-115.61221749688218,-118.84675841890862,-124.10673831901595,-131.3685775278161,-117.21645417998646,-120.27897028211144,0.8922716252687364,-108.97555792768793,-118.88947562860464,-119.31970553894197,-125.42112223973042,-131.70214540854715,-118.89051208971598,-122.96117254133827,0.9027226680393946,-110.88344838292957,-119.78758128572679,-118.32335474595705,-123.94142236870394,-129.3689118503562,-118.55822054584726,-121.4117285049152,0.9164351686206197,-107.65511012845278,-122.30774336409122,-117.22378299287702,-125.00323137849246,-130.98957497511722,-118.64073650600719,-120.53559720564834,0.9057265551746708,-112.37228741062273,-124.61511546150541,-122.59017006306458,-127.47573275275639,-134.73880112510017,-122.36667670868789,-122.87819616173645,0.9081769741670389,-107.52923421203333,-116.21750719529742,-118.31597557479668,-123.62163559322073,-124.90059840659008,-117.3094204934656,-122.41931913396508,0.9392222454498348,-110.35102910627467,-120.32290526258004,-118.38927437650221,-124.05123466587996,-127.45681649492371,-119.31884889483662,-120.73583364286466,0.9361511779135704,-112.76344972359821,-121.64692421594373,-116.94542746352931,-125.6090114522708,-132.9680692898998,-118.72001799828215,-121.66100034503643,0.8928460692276899,-112.28248408567663,-122.17130150420905,-120.27221456429874,-128.27247062999817,-135.46917765903672,-120.92219378011016,-124.30195751510644,0.8926177590334241,-110.09607842504616,-118.49730874501432,-117.905210909096,-126.57842156823244,-133.81551641319436,-118.1886776271601,-122.32547837193502,0.883221025446841,-114.56478822356115,-121.1097566130065,-114.854740251501,-124.58510938204842,-133.04205467894582,-117.6425232310515,-121.24732627879004,0.8842506492773572,-111.62757245008194,-122.43004094905291,-114.50035578669568,-122.43987651986848,-128.56755827487967,-117.89156315037722,-119.14726423863331,0.9169619827291347,-115.41440682058516,-120.75190867247444,-113.795327751899,-124.57764628718778,-133.02859656624787,-116.81894704404719,-120.94333968838774,0.8781491352941673,0.0019857838596329543,0.004946633249608112,0.006932417109241066,0.005267483629969372,-0.0038224438522732095,0.0014450397776961622,15,0
-108.1195227855059,-118.01611823097733,-113.4273016787195,-122.22705495189233,-128.77796370164296,-115.12765830484442,-119.18613979469502,0.8940012327852611,-112.31020570035993,-118.61957008925879,-113.37094716050517,-122.08541600775837,-129.38854983844874,-115.48775879248143,-120.3827970086847,0.8925655240488939,-109.05337273287151,-117.16718696029324,-113.13952250693774,-122.03216519985448,-129.15160625098332,-114.7087095514061,-119.9226555852288,0.8881709866502937,-104.98819951910889,-117.85582652184841,-113.0389391667293,-121.93586060836257,-128.8277034960594,-115.02750151906103,-119.18591179029727,0.8928786153715728,-105.02973122150217,-117.4202749539517,-113.51183830991357,-123.67769914463142,-129.59860864251917,-114.63978902094206,-120.95452298595491,0.8845757699232786,-105.25623416772632,-119.14132411572105,-114.02131223856522,-122.6849295569682,-130.71874754314405,-115.82418453507734,-121.02530589929415,0.8860564128098709,-109.89064527346073,-117.79125998848686,-113.50817627664878,-122.17147903918,-129.21221272423261,-115.43538223558146,-118.85644868608941,0.8933782635697606,-109.69398525509476,-119.76686398836166,-113.67766966109033,-123.17084854742771,-130.2444994751992,-116.34893619096445,-120.63405451267987,0.893311707287257,-94.35430164454,-106.40943102747322,-109.82931332850993,-118.57889877556283,-127.17487143243588,-108.55978918877577,-114.99966117151602,0.8536260974043938,-104.94286062575594,-117.51957632202338,-116.26107363910948,-119.93614460688146,-118.68218366828468,-116.57891960329393,-119.41146539210283,0.9822781819479379,-109.98727862905184,-118.40682535020225,-115.57123803531553,-121.95073365819478,-126.11885804705572,-117.27320418044113,-117.33224862279052,0.929862559782184,-111.00476876381882,-121.53464440681016,-112.42524274667727,-123.3304202085212,-130.26918831737615,-116.00184941646074,-119.41100974561952,0.890478024119136,-109.27213592457913,-119.90181919873442,-116.54312934013137,-125.75820446074043,-131.88074897950924,-117.64554657476987,-121.90964666310941,0.8920600427667336,-111.61641953172736,-118.46538424374448,-115.51487249161316,-124.42097561121827,-132.04546821808896,-116.0180317507092,-120.7165703195977,0.8786218362230461,-111.45515480390188,-119.3699148918843,-112.6213923698492,-121.8383969362947,-130.00364946746546,-115.06595564875549,-118.44295927023757,0.8850978885600572,-110.55976332357812,-119.88698542424754,-110.49431839024923,-120.41132572720362,-126.46991728150621,-113.61988949360972,-116.28033171957343,0.8983945900803119,-110.49730745101681,-119.00100421259567,-111.30784119766679,-121.64938114147765,-130.66060584397903,-113.80708517518097,-117.5126473423443,0.8710129915598069,0.002239119563120955,0.008259879592241493,0.010498999155362449,-0.004029708535322072,-0.00497759062361725,-0.009007299158939323,15,0
-105.95446796926527,-116.90147248074061,-115.42399342675544,-121.80511244207922,-123.58082745795679,-115.42420876670501,-118.21007186808558,0.9339977012694244,-110.14081140499493,-117.83284880666423,-116.1276433573174,-123.48985117985782,-126.6082063293355,-116.46483249301579,-118.85733896144554,0.919883756903288,-108.54849198427485,-116.5442529592952,-116.34532640545861,-123.45583103811725,-126.64301116149578,-116.0471980644738,-118.62799094056567,0.9163332188658232,-104.30504439166029,-117.46259987379904,-116.1923256602181,-122.91628554378654,-124.42410842835878,-116.61750176049142,-118.91851582761481,0.9372580863429513,-100.42589063158539,-110.88203366252735,-115.12852720271782,-121.9529909333219,-126.51801315716105,-113.44599272348997,-118.2150285897331,0.8966785826976829,-106.60474857990134,-116.63988663951652,-117.02148159169741,-124.06072872709213,-128.27565915815006,-116.22592373147079,-118.37107407085509,0.9060637418995973,-107.17599340616854,-117.64287963689021,-115.89842477784833,-122.04092102053498,-124.91363005998106,-116.12781004327313,-116.9593753104686,0.9296648411187062,-105.4469697591274,-118.05602440763273,-116.51751378882346,-122.87389268515894,-126.60180539194775,-116.71895298975826,-119.07467346370188,0.921937508145377,-105.68266292276448,-117.93723861395131,-119.27065910786578,-125.42407095432081,-128.37328375854253,-118.54720719190608,-121.69270616793163,0.9234569976014766,-99.61590850020801,-110.0811552191297,-110.1930711196963,-109.46511560531474,-105.18769356080807,-110.02854446073995,-111.08469355101872,1.0460210765733107,-109.01433769048566,-117.031358357374,-115.06727387655918,-121.60473052567647,-121.70800352880158,-115.3992261968649,-115.96284274986866,0.9481646469499129,-107.86504105445364,-119.38065849416307,-114.52531122362254,-121.74617294049007,-122.45330208471707,-115.6061751666674,-119.50620286338895,0.9440837706988693,-103.6889804117591,-115.43283035415284,-116.42800094400835,-123.68397198364771,-123.59815675815535,-115.59625403151524,-120.93525441672362,0.9352587211935738,-106.07586510366329,-117.60562415279936,-117.32917600951227,-123.7942512763484,-124.01681674943742,-116.27985184816936,-121.26651780904429,0.9376135825442145,-106.60615575660181,-119.14481144983533,-113.93815196646196,-121.58979812116564,-122.71372381270255,-114.88668861154267,-117.5905580719656,0.9362171160814396,-107.61258056801036,-119.23693494333709,-113.35014802488865,-119.96853244396578,-121.67230402757059,-114.31260535543002,-117.07735461031673,0.9395121286560589,-106.4620053425851,-119.51242212078165,-113.45085977139081,-120.8146540944684,-123.58552136014303,-114.48257559847119,-117.22102248472666,0.926342943238919,0.008154013858581976,-0.006262241690761376,0.0018917721678206002,0.00856756199076885,-0.00519130115678029,0.0033762608339885604,15,0
-107.34941288225761,-117.68127856575988,-116.75560002908261,-124.0811438539637,-130.76966934668297,-116.6946038297967,-120.59214591316608,0.8923675070281633,-109.96073152761933,-118.69605828835863,-117.5322296455661,-124.18961833713611,-130.71499788491076,-117.44334475022112,-121.29992544802431,0.8984687805574171,-107.5359973694087,-117.26066675398745,-118.23833489377176,-124.48095685334877,-130.92096153341643,-117.40134529182761,-120.86603364159741,0.8967345176567615,-105.21039286692138,-116.68913436663529,-115.10544856433023,-123.89440331323746,-129.33856712791473,-115.38417412748883,-121.59766277313227,0.8921095748136353,-102.55592753321719,-117.64119249817325,-117.80335867700315,-124.50364966717079,-132.2279001459808,-117.26341394412232,-121.46527024076703,0.8868280734600068,-105.5630693857711,-115.50989579670768,-117.72465999832798,-124.58123238586589,-132.35941421213266,-116.50812863483917,-120.78721676083836,0.8802405883129053,-109.62438895361487,-116.54137824919731,-117.61554047574029,-123.92825847461472,-129.18034577051884,-116.88773398463627,-120.77430488273365,0.9048414701744206,-106.92521311964394,-118.96724559597415,-116.07843405155839,-124.64332824965389,-130.89008470391573,-116.844082949918,-121.6207780018897,0.8926885731201798,-111.58653983756403,-119.9366651208428,-121.11323518832968,-127.29696408535168,-133.234385435811,-120.12352869070264,-124.952012234313,0.9015955475591184,-97.72046395477389,-110.43224460217273,-115.45645744753637,-123.15613389078193,-125.29821697757977,-113.99667812299133,-121.36858025959368,0.9098028756737162,-112.6252361245198,-119.06126521094131,-118.18410573137241,-123.6301505391145,-127.18911259344776,-118.17287340199836,-120.55947208290812,0.9291115488770705,-109.08862730871806,-118.62083337138172,-115.54476147915827,-123.74617058187538,-132.36585877230635,-116.02853157281237,-119.13656620606696,0.8765744629995776,-105.3611713208847,-120.88029755019427,-119.63920755270114,-126.38501592226464,-133.85340957056945,-119.43942331361485,-122.07874394485351,0.8923151356159117,-106.69250624098643,-119.34316537870878,-118.55566710329703,-125.46540518226078,-133.1919553309559,-118.31210520943043,-121.72574298612008,0.888282666287525,-109.80834899675605,-118.74618074574117,-114.72936546376161,-122.76456444618789,-131.86798741619663,-115.81412982201297,-118.03405372864124,0.8782581132180695,-108.73693825667854,-117.37427167729516,-112.055770907959,-121.43279622577141,-129.09861878797955,-113.5632036424963,-116.65371275774811,0.8796624217103571,-108.59505331904361,-117.19996184584646,-112.71302328490866,-121.19965350878344,-130.5828932832909,-113.93096381763472,-116.55425866142991,0.8724800083152475,-0.000334137225446841,0.008988512127313024,0.008654374901866182,0.0003114710056091574,-0.004080893841268519,-0.0037694228356593613,15,0
-106.4355920602838,-118.5592963933096,-119.46138156963445,-124.77828977946282,-131.0994746321195,-118.7675041663976,-122.29486629537345,0.90593424954351,-107.03518046043257,-118.01659137860214,-118.8585504476662,-124.58618537943721,-131.20030482501508,-118.54606371829954,-122.33513274052596,0.9035502156523737,-107.34829153645087,-117.68167007525771,-118.98678301324995,-124.39645655469769,-131.47205745422193,-118.44745528077257,-122.05595883749882,0.900932544712138,-102.75181478212622,-118.93731708008197,-119.54175594927865,-123.65252659742197,-129.96311394314282,-119.00719212767848,-121.26598122697685,0.9156997590850477,-102.40517071879879,-115.90209901540887,-119.07791165250866,-124.42887778163058,-131.0350649642504,-117.80434618341489,-121.76215031333501,0.8990291737219714,-109.0429596697414,-117.0959433449849,-119.14960990189778,-124.74733843278467,-130.78626548259322,-118.08601566601789,-121.14586863278792,0.902893092254663,-106.58750131812837,-117.76465846772396,-118.75285437576443,-123.47176825691352,-128.18295575404844,-118.45207859968127,-121.05221538257527,0.924086029245274,-102.65893969250082,-117.88446996748485,-119.60360762586836,-124.77229255658206,-130.74284950195639,-118.82305099542123,-122.19013813279909,0.9088302071437047,-110.15386639647133,-122.42270741133063,-123.25988546971783,-127.7690830363776,-134.5567646758198,-122.8354944023211,-125.87288889989934,0.9128897733106313,-100.68100602533195,-110.78874403902377,-119.41240070291836,-123.64273541262519,-125.74720389665019,-116.25958079826812,-123.07215415293392,0.9245500273216428,-108.32436267866748,-118.39694130869823,-118.4059498016831,-124.3753369880494,-128.29336752888983,-118.27028805146877,-122.03219994745926,0.9218737517731459,-108.27064856141902,-120.26421212399119,-119.33990790562176,-125.06298114796834,-132.81663964252732,-118.88586711279198,-122.19566950923031,0.8951127466616408,-108.0815690370197,-121.38019528127425,-122.51443390356351,-127.18946823808922,-134.34229154287894,-121.31900053807658,-124.27647537453592,0.903058888937847,-107.18623120607919,-118.78413886338286,-120.45818390338692,-126.7891219224162,-134.029375857522,-119.40057023570905,-122.88528482811363,0.8908537361439041,-108.69554524228656,-120.06297788992443,-118.5185298247281,-124.55298351369362,-132.06578429894216,-118.44808526767105,-120.88793758068073,0.8968870014019203,-107.20524496345098,-120.6251544633828,-118.27647235892735,-122.77857169823498,-129.83963131016486,-118.02703910060119,-120.93014854082341,0.9090216747354635,-106.54114067563522,-120.94092158240113,-117.22526827737026,-124.23690895448274,-132.51792343528828,-117.66793858416814,-122.7576566258,0.8879398011517156,0.00030096543388980656,-0.005031973661603189,-0.004731008227713383,0.0012780539651507648,-0.0015932544462019529,-0.0003152004810511881,15,0
-107.58787340758445,-118.30493164964572,-116.14208255479387,-124.42576018404179,-131.34754723171793,-116.95155291671156,-121.20750352613426,0.890397692089297,-108.15219339565148,-119.13620838716652,-117.25219510485357,-124.82908615096125,-130.70009349285363,-117.69372935296639,-120.68604844733201,0.900486956112251,-108.48482143320456,-118.82732437930144,-117.37403362134302,-125.1026463075044,-130.4649685028013,-117.69496405541332,-121.30510322585866,0.902119284632995,-105.59617691486798,-117.75220158753295,-114.50589230909154,-123.13559542067017,-129.85016442559237,-115.95211590380475,-120.50937629963865,0.8929685720209344,-102.52072739044905,-116.4046940667551,-117.99570498494175,-124.1291266399549,-131.25079396718104,-117.12895209580812,-122.12167845288994,0.8924056651809356,-107.33333190906927,-115.85563970889841,-118.91415929540292,-125.07832574214117,-131.10083150738646,-117.58547326182527,-122.2149937727897,0.8969086763969174,-110.15078449225564,-121.02381249829425,-118.24618670303776,-124.37419880532603,-129.1541429947464,-119.0768414307603,-121.24993640678865,0.9219746162970861,-104.59977959827903,-116.6371600204879,-113.93381107059378,-123.37389385164158,-131.3162338220954,-115.26962257933332,-119.28485407089407,0.8778017707658162,-112.13902671203682,-124.07822579925403,-120.50494015236134,-126.76345625985732,-134.4251886342481,-121.17041530319915,-123.10892246889384,0.9013966544089196,-103.26282632936511,-115.35532508686101,-119.17678261908105,-123.6822460658459,-126.46111989541048,-117.86273290681285,-121.67450457072675,0.9320076637332573,-103.77662780037599,-115.95706946142222,-115.06173030442034,-122.99064806825751,-128.11707428503416,-115.53811051638519,-120.08798696541574,0.9018166482582691,-111.30330060762635,-120.03868452882527,-113.88647194233896,-123.71409095808,-134.10303413981427,-116.37391218302254,-120.50858649237884,0.8677947738430172,-112.74940583160938,-121.40599894751135,-117.9571275413669,-126.28350650830319,-135.88382246668934,-119.00045692302825,-122.75777380499619,0.8757514674140118,-110.03116176312223,-119.50485285881979,-117.57820144231223,-127.94541572474297,-134.63759292229966,-118.46843943539986,-124.22869327860525,0.8799061009934191,-110.39929108803523,-120.34292057002415,-113.91427953850365,-124.8450178961577,-132.92160662946162,-116.50362990350396,-120.57902331996223,0.8764837625554349,-110.6007367366928,-119.58844602177656,-111.41284645339888,-122.57572778022484,-130.60675203944828,-114.91023780136925,-120.35088142731242,0.8798185086683874,-100.30578251871042,-110.97034247140077,-110.55895779365429,-121.98918076499986,-130.5673359824242,-110.99521301475255,-118.65169341366524,0.8500993926206301,0.003876809069352761,0.004925507400947276,0.008802316470300038,0.003808871256108808,-0.0015556044729386203,0.002253266783170188,15,0
-103.7458793699683,-112.31804227921266,-110.94850416130045,-117.4978650909926,-122.0831108441034,-111.35008867194635,-114.70350028362111,0.9120842998024288,-111.48120687088227,-117.6886789194147,-116.40566944917042,-124.70344507283028,-129.50327528835228,-116.69117792224468,-121.41284957348417,0.9010673873878466,-111.26874441307461,-117.77189993403915,-116.45249136984243,-124.5836998506855,-129.30873436599117,-116.7593307695893,-120.99778599157446,0.9029500701717298,-103.84253811173667,-120.02205299978999,-115.44431431902527,-124.41136851889954,-129.32547975391398,-117.33984591459495,-122.01295472177475,0.9073219456666559,-102.67711946303558,-116.24182580118891,-117.8921616780629,-124.55226744304079,-130.0725677120388,-117.03025885704707,-120.27017138001023,0.8997305190140826,-110.07618771657957,-117.52398451427035,-117.91476950446435,-124.81242493146732,-129.98275583243756,-117.49607673802628,-121.200034422063,0.9039358796907797,-108.43983343340514,-117.99241105510464,-116.75912572623173,-124.36694874657847,-127.56376741965087,-117.40082728605368,-121.25933217732472,0.9203305112480425,-107.53448490679742,-118.80190588809296,-117.26221033867054,-125.90862997971838,-130.38659311475274,-117.68778508448986,-123.28577753293189,0.9026064894640915,-111.64739678616581,-122.19660047415823,-121.77930155983086,-127.22006360500914,-134.37744917601313,-121.28797902917492,-123.37318909712164,0.9025917650089259,-103.26125108865942,-113.05837592015256,-116.88797068072822,-121.05919720149156,-122.89563863603084,-115.60234480449782,-120.34718549770918,0.9406545756018818,-66.02489500776457,-65.17744860208808,-65.17785578100741,-65.17613416056356,-65.17526636986183,-65.17682557758401,-65.17643839828644,1.000023923304177,-64.2487257937926,-63.42363986751396,-63.42413043691829,-63.42179888191222,-63.422180038575455,-63.424949429441504,-63.422326094386605,1.000043665967716,-111.43143979294027,-122.6696376167286,-120.18513164238652,-127.28838370036647,-133.97559411649394,-120.79698420902622,-124.38577437514104,0.901634249175199,-112.46646321809297,-120.73855059435421,-121.36709827542656,-127.01268496874076,-133.50588158981083,-120.67984289961123,-123.00532507382229,0.9039290364030038,-112.65441658385832,-121.07694641122178,-115.92758191728774,-126.13444946162153,-132.5039965054861,-118.22575718627675,-122.28585679242633,0.8922429534522139,-112.95572944804607,-122.37194797142438,-115.51716988021286,-124.12946392178277,-129.69668688071351,-117.95925551759228,-121.03823432308138,0.9095009159800932,-109.92363728466168,-120.33276989785999,-116.77908402154083,-125.18488101117339,-131.63390670553122,-118.04217752589079,-121.78276908679973,0.8967459865029646,9.587430822353885e-05,-0.28548747906886074,-0.2853916047606372,0.00104328117164162,-0.3178301320484609,-0.3167868508768193,15,0
-109.5644206771579,-118.29503626555443,-118.96733888774493,-124.82214844631166,-131.38500115003842,-118.47015705290384,-120.44012011308513,0.9017022949036158,-115.03807799337667,-117.59519777175262,-119.91840949315625,-124.66677864267237,-131.43101859836955,-118.48928265747675,-120.23558202961112,0.9015321034645519,-110.54327911861205,-117.20660870765217,-119.84926176546486,-124.66808642968245,-131.77550455599254,-118.36817505396532,-120.65601739393857,0.8982562840703802,-108.86441487066719,-116.63904282219562,-118.14970171223013,-123.94249045812415,-129.71399638618934,-117.61755250156924,-120.66781471380828,0.9067452686554648,-105.60249753038117,-116.59615739848603,-121.89049167512013,-125.65277852543191,-130.48716828773186,-119.34512004431856,-121.3344265498437,0.9146119239951286,-106.75864724747697,-117.47354891771619,-119.75774639083986,-125.5414007983486,-131.42663691439742,-118.56509704107215,-121.31711406008188,0.9021390170570793,-109.31923759672287,-116.79904743232078,-118.91086925689464,-124.82814411239654,-129.24677635900292,-117.79040811537364,-121.29621480879757,0.9113605107503226,-109.23597070625186,-119.16134616187833,-118.85292212898219,-125.15222423701732,-132.37557323371558,-118.47825110508968,-120.64799682067866,0.8950159626195575,-102.20635450299737,-116.9317241848078,-117.94987282999847,-125.45508907062477,-133.08974662017704,-117.56854658446208,-123.06162770316476,0.8833779428552773,-96.43972989853717,-113.69121250661355,-116.54205616535255,-122.18666793718346,-126.44001955144485,-116.05404968160367,-119.69746896631224,0.917858523696167,-110.64169231413072,-118.0974545912659,-119.11733930359111,-123.84911857197687,-128.7537952613498,-118.6117939730384,-120.87514195878069,0.9212294964375632,-116.1172512483552,-120.55687474293813,-118.42620445497074,-125.05764651134552,-132.97595632885503,-118.9563353714346,-120.2942637068399,0.8945702565751862,-109.114233699957,-119.98403948382479,-121.08749454150674,-126.87425301716637,-133.7755469938455,-120.3174392825893,-123.02218413714995,0.8993978495047728,-111.90222725875553,-119.68407989463476,-120.43466488357495,-126.16132820362736,-134.16791724683128,-120.14759246196064,-120.41799375802887,0.895501658872164,-114.56400001345452,-120.81245726469422,-118.01327991059058,-124.22366163653118,-133.909527305599,-118.79126546914891,-117.27263700433295,0.8871009244775523,-112.94721885782371,-120.7067861706925,-116.17515143926406,-124.19235426628605,-130.52501603495037,-117.56954609736415,-118.35917072136344,0.9007433951655891,-113.73589797702641,-120.78500219739756,-118.40195625238157,-124.70235272257156,-132.06581872216265,-118.85205740599397,-117.88626747662957,0.8999456373797409,-0.008825825925112371,0.001111135370517055,-0.007714690554595316,-0.00044339294558153866,-0.005233327862171587,-0.005676720807753125,15,0
