mean_Delta,mean_Theta,mean_Alpha,mean_Beta,mean_Gamma,mean_Slow,mean_Low_beta,mean_Relative_gamma,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp1_Slow,Fp1_Low_beta,Fp1_Relative_gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,Fp2_Slow,Fp2_Low_beta,Fp2_Relative_gamma,F7_Delta,F7_Theta,F7_Alpha,F7_Beta,F7_Gamma,F7_Slow,F7_Low_beta,F7_Relative_gamma,F3_Delta,F3_Theta,F3_Alpha,F3_Beta,F3_Gamma,F3_Slow,F3_Low_beta,F3_Relative_gamma,F4_Delta,F4_Theta,F4_Alpha,F4_Beta,F4_Gamma,F4_Slow,F4_Low_beta,F4_Relative_gamma,F8_Delta,F8_Theta,F8_Alpha,F8_Beta,F8_Gamma,F8_Slow,F8_Low_beta,F8_Relative_gamma,T3_Delta,T3_Theta,T3_Alpha,T3_Beta,T3_Gamma,T3_Slow,T3_Low_beta,T3_Relative_gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C3_Slow,C3_Low_beta,C3_Relative_gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,C4_Slow,C4_Low_beta,C4_Relative_gamma,T4_Delta,T4_Theta,T4_Alpha,T4_Beta,T4_Gamma,T4_Slow,T4_Low_beta,T4_Relative_gamma,T5_Delta,T5_Theta,T5_Alpha,T5_Beta,T5_Gamma,T5_Slow,T5_Low_beta,T5_Relative_gamma,P3_Delta,P3_Theta,P3_Alpha,P3_Beta,P3_Gamma,P3_Slow,P3_Low_beta,P3_Relative_gamma,P4_Delta,P4_Theta,P4_Alpha,P4_Beta,P4_Gamma,P4_Slow,P4_Low_beta,P4_Relative_gamma,T6_Delta,T6_Theta,T6_Alpha,T6_Beta,T6_Gamma,T6_Slow,T6_Low_beta,T6_Relative_gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O1_Slow,O1_Low_beta,O1_Relative_gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,O2_Slow,O2_Low_beta,O2_Relative_gamma,alpha_frontal,alpha_temporal,alpha_asymmetry,beta_frontal,beta_temporal,beat_asymmetry,participant_id,label
-110.329965345123,-121.29948174564431,-123.72503176896245,-131.33539905539976,-134.97123230811155,-123.03104317413265,-128.52617815966522,0.9115353032657959,-106.20937091288307,-117.23101344744964,-122.63756496344669,-129.90555958982733,-134.8999802263156,-120.59016694142974,-126.51349146606736,0.8939227918278496,-105.57815356323954,-118.4032717922222,-122.12473699684858,-129.6673534497654,-134.21159596314436,-120.6821783805752,-125.32296078477745,0.8991933782958332,-108.69002066331814,-120.47788421363263,-122.060379746274,-129.80498925344205,-133.94679974046286,-121.66793893799837,-127.75103025564701,0.9083303160190749,-110.52783580005021,-122.43274107263211,-124.88735706725062,-132.0664295049349,-134.7396393253737,-123.88785732648645,-129.42444095285924,0.9194611025142941,-109.56044589393149,-120.9778056107956,-124.16316636757723,-131.36368986578933,-134.58457553668407,-122.903480301398,-127.30846875523471,0.9132062854253152,-108.25813661182683,-119.85228190771808,-122.23869534067417,-129.8993417074908,-134.50010562031454,-121.47438927290366,-125.86531190149643,0.9031546013489263,-112.19769005019683,-121.50705527773168,-122.0601652762899,-128.13543390696404,-129.73682173065816,-122.4916067976359,-126.64417460732943,0.9441545211577342,-109.78295186204983,-124.00101025980273,-128.48142314090813,-134.36125227690644,-137.15638746672226,-126.95973827090958,-134.0397594018013,0.9256567675472887,-113.41495846723065,-123.12906507087924,-127.81159231258371,-134.88992053209157,-137.39850588126518,-125.96044702054684,-132.58587353114376,0.9167526692713623,-110.49658036052199,-119.08478435581928,-121.9017551118524,-130.9488603756135,-135.64646796925715,-121.37327251473032,-127.19336960196046,0.8947765049233594,-112.47123699658965,-119.2172265943539,-121.88997994853715,-131.20465544263192,-134.5832397323017,-121.29361313967388,-127.58275073148667,0.9012534798607754,-114.52509219416106,-126.14076679809966,-127.87646271536184,-134.84184539336027,-137.50323908910465,-127.29152946992915,-133.7268725639054,0.9257347704183307,-112.50119933141139,-126.30378324030391,-125.62182819839248,-133.43585153971043,-138.40220674131973,-126.16657583654347,-130.7665089610553,0.9115936718578106,-111.28200058536308,-120.29425856368651,-121.94580030527963,-131.08615860271303,-134.91114986462514,-121.73979856650004,-126.97454398308673,0.9023701798454633,-109.03261274296476,-120.43004261071287,-121.53855372698959,-128.61494090143867,-131.70874538246997,-121.68889804075359,-127.15227212154632,0.9239242063036917,-110.7511594862293,-121.30871711446873,-122.3610470851331,-131.14010254371703,-135.61025665976618,-122.32519996810808,-127.56702093524625,0.9020350155004198,-0.0029078063747289976,-0.0006493233213833879,-0.0035571296961123856,-0.0026676510674794917,0.010859116244155314,0.008191465176675822,1,1
-110.38364032031042,-121.15805179944182,-123.63612136082455,-130.64300719295292,-134.44937045778536,-123.09775657461445,-128.67092298978542,0.9155696018172498,-107.9947283517788,-120.509327914125,-120.47015489123845,-128.47784087391912,-133.5256208443745,-120.9966730953397,-127.16788452147226,0.9061682119895371,-106.75457630506018,-118.64588733856714,-121.22991615092661,-128.26553864945004,-133.32734886771973,-120.88212506156977,-126.46254873532632,0.9066566318775493,-107.91122466626392,-120.08582501361865,-122.40163419693323,-128.52330810552093,-132.9869893909584,-121.95293013354119,-127.7023374126308,0.9170290318778552,-111.1913296863441,-122.70221437131237,-125.2574876753117,-130.48584921303407,-134.139551157378,-124.3607816329349,-130.556705229501,0.9271000279927114,-111.21175861235014,-121.39977692794163,-123.85516947143634,-130.14312598769033,-133.12885769341844,-123.50607460502536,-128.4181737575842,0.9277182779517772,-110.76554910965652,-119.55348447349411,-122.3625656744193,-128.27635021415767,-133.38748844022302,-121.91348024502466,-127.06253988584353,0.9139798767532804,-109.86813182124537,-119.49965986687243,-123.45838440607767,-128.95154105346447,-131.19193056626028,-122.15953170607514,-126.9933819569109,0.9311512619625396,-113.48099953585822,-122.84117798957749,-128.745267046624,-132.87647392515245,-136.80104719805502,-126.60279169493704,-131.43070979966802,0.9254519193237362,-113.7691651756918,-124.67285660835444,-127.07486096602254,-132.9433219332689,-137.26644456701112,-126.5079197152358,-131.3866120245155,0.9216230529922177,-111.20148953205339,-121.14374009198652,-121.2696128747458,-129.84439514893273,-135.1389115808069,-122.00543596494506,-127.39325911207902,0.9028149963453819,-106.82052353620958,-117.17058768540016,-122.35369573658618,-130.30163353010516,-133.71973619403033,-120.83066454286005,-126.53445775028516,0.9036112991393586,-113.08497927299813,-123.66722225273277,-128.44075870230782,-134.51089402505033,-136.82558883147925,-126.80051258077964,-132.19506700983493,0.9267309840482619,-111.24646957119208,-122.43729276993547,-123.67214509189897,-132.48180502228664,-137.18143965255712,-123.44876605773064,-129.45923123096466,0.8998940845816492,-111.2077893596924,-121.20245236037437,-121.68172190368385,-130.35661414269214,-134.85301582885194,-121.66137365819314,-127.39448683189934,0.9021776258426366,-108.63791071237031,-119.61565129092457,-122.77547659300451,-131.49317196239136,-132.76499244434623,-122.36205157158537,-128.57081370971505,0.9216439463353137,-110.99161987620175,-123.38167183585227,-123.12909039197564,-132.35625130013065,-134.95096406709553,-123.57299292805394,-130.00655886833616,0.9156881077679101,-0.005629253125622081,-0.00894369077363988,-0.014572943899261961,-0.0013149851242740644,0.0034500313589545285,0.002135046234680464,1,1
-111.59338323603194,-120.71224837465267,-124.27639551554307,-130.44076546867493,-134.3574904464374,-123.28621985230838,-130.6026651852741,0.9175984118388795,-110.78281966045012,-117.80101648172298,-121.94861153302395,-127.61642006509219,-132.87614069707774,-120.7662363501614,-129.3810290724824,0.9088632143935931,-107.0450067085188,-120.55935217123972,-121.92223085574994,-128.3279466868228,-131.87757610214751,-121.83752280124106,-129.3448180947201,0.9238683815880131,-104.18573194976365,-118.18017233530948,-122.95416989748924,-128.70268323938143,-133.60591116976232,-121.41452144098606,-130.06085258599077,0.9087511202009195,-112.32666286037357,-123.80032866699749,-124.7692806046058,-128.97452556442772,-134.04630728200448,-124.71649673577907,-131.38947131070086,0.9303986007865365,-115.158981243194,-122.03368144136952,-123.79783551584453,-129.0658441797385,-132.00456710024835,-123.5655539503141,-129.95238855632402,0.9360702941169801,-111.35514862749199,-119.9445438897036,-122.55755318497295,-128.57020801031612,-132.6784753454235,-122.00415150552746,-128.38880472749614,0.9195474336579025,-111.53337134854564,-120.1015132874998,-123.83033550150557,-130.5527098544262,-131.01637040581383,-122.86701459929911,-131.73380730452914,0.9377989499993575,-116.97185592216333,-125.10562280770777,-126.1245720276332,-133.947540056904,-137.6458734049544,-125.78999082365011,-134.4111041955082,0.9138667779278479,-114.87990440941329,-123.8942794479696,-128.94121571841748,-133.9573925420152,-136.8964922537129,-127.1918740115438,-132.9891325472467,0.9291098107599183,-113.5142072152133,-120.59561122632829,-122.730576719974,-131.07616383533417,-135.0876708930336,-122.53032476221736,-129.6605123657617,0.9070429888397475,-108.60498210559345,-119.85522175303493,-124.53160938120145,-130.2387535323429,-134.05495775040515,-123.07776747714203,-130.11685362433434,0.9181142536055893,-113.65636342264722,-125.32655985487412,-129.25816289268892,-133.72800138998502,-137.07019387472636,-128.18034727712526,-133.85802803876933,0.9351438387420254,-105.71166007037138,-113.61879650290994,-119.9823390121597,-130.2504812952179,-137.58573711817323,-118.01832997275453,-126.26648931582307,0.8577802644716571,-113.63549565216624,-119.3633992684468,-123.50550913442657,-130.454970433501,-134.7854372820704,-122.69857127843004,-130.61038695340432,0.910325134173466,-113.28649006401466,-121.07896420979243,-126.13602443490635,-130.23358818512548,-133.78667217942026,-124.19058853699693,-129.69312673881862,0.928273246608944,-112.84545051659032,-120.13691064953622,-125.43230183408937,-131.35501862816798,-134.7014642840245,-123.73022611376574,-131.78583753247605,0.918551455779832,-0.003908180228838193,-0.004460393870313437,-0.00836857409915163,0.0003538927470973108,0.002000750045381731,0.0023546427924790417,1,1
-111.29270437175614,-122.18908316105446,-123.51215504375683,-128.61487465469068,-135.11633059722678,-123.27658750346589,-127.69173379258366,0.9123737075938333,-108.60553141434379,-119.02281721917474,-119.38260494902616,-126.51926135929978,-133.85671313148256,-119.29853803697428,-126.99485808667299,0.8912406053164601,-106.70488455693544,-119.02375225500852,-119.08326382550153,-125.45842978865052,-133.84811929774594,-119.40688317252018,-124.17273687457319,0.892107291450983,-108.86373716645755,-120.18439616841626,-120.41045549171997,-126.7825308444623,-134.02666409209226,-120.45901457987708,-127.0809574225022,0.8987690277593375,-111.88822063637991,-122.02375722707093,-123.67647166213139,-128.4019640793439,-135.63775464685588,-123.18872825007526,-129.06502098279552,0.9082185750627272,-113.28207655468404,-121.99246545417513,-122.44342676822534,-126.97792142384739,-135.59613474724932,-122.86267915240153,-126.70041856452701,0.9060927834072637,-112.10037494353278,-121.92122263773196,-122.00482112632075,-126.06402012389604,-135.3255623140252,-122.50878159567931,-125.37612736880688,0.9052892853413433,-111.42353125570597,-121.31923288112597,-121.69470953366316,-127.18824053393779,-131.37631995022213,-121.84816250261734,-126.7162308283976,0.9274743161384414,-114.70607289480084,-124.54800046171776,-127.59681641301566,-132.4837312497374,-137.35654965259104,-126.68293672918192,-131.04727249187718,0.9222926540423055,-115.93281863475778,-124.8805293612052,-129.20555627883238,-132.17340246703793,-138.4313107287542,-127.90597629441615,-129.12645981865725,0.9239670969022199,-110.25063814836139,-122.67168348482416,-124.2006389551409,-128.09055641270265,-136.20274202442607,-124.10799208711387,-125.81322834984584,0.911200393196613,-110.61754971803117,-122.46203522223936,-121.714622553424,-128.42652281578464,-133.5439863829275,-122.39535927315498,-126.93831703224032,0.9165171909890075,-114.23132192639711,-128.00122118873287,-126.10483160040955,-132.4365892181845,-136.65359063109923,-127.0168009711465,-130.57237725408953,0.9294801577079115,-104.17861477487241,-117.77813196284995,-122.60776891742287,-129.79468198259886,-136.28997073799974,-120.41242494742684,-127.06147023576204,0.8835017301376088,-113.75342479635292,-123.14809398169383,-126.22319452176254,-128.79990310712594,-135.81459080744872,-125.08793934868612,-128.34259845911055,0.9210198889899074,-112.63307902168553,-122.29947280031126,-123.97415185349973,-128.62241975029679,-132.41067861389726,-123.91529736536566,-128.22367733723513,0.9358406637783068,-111.51139350479986,-123.7485182705935,-125.8711462500138,-129.61781931814426,-135.49060179681123,-125.32788574881744,-129.83598957424545,0.924993203120949,-0.0050099358149010564,0.010191040362814522,0.005181104547913465,-0.005576173913190692,0.0035346291566607196,-0.002041544756529972,1,1
-113.36131443286737,-119.98989037188672,-123.25504229262208,-130.60092610695403,-135.14471429593425,-122.29893634187667,-129.78215324649676,0.9049479809774251,-109.57730736317723,-117.07718287034675,-119.43304202204517,-128.9683902453936,-133.41491666332684,-118.89304761764606,-127.88863184849856,0.8911525831678418,-108.14323797455567,-115.56109743561883,-119.71102983644553,-128.78985552337335,-133.28596827163562,-118.74528010233722,-128.06849258326233,0.8909060844299483,-109.76424817272165,-116.88526507291834,-121.01323583562794,-128.6467006733613,-132.3958863834449,-119.81432154764798,-126.79111486948035,0.9049701227169688,-115.39652549858125,-119.12639347696495,-122.63485290140636,-130.86720025114877,-134.52904394821334,-121.71428447492174,-129.96980045705482,0.9047435475849764,-112.52914127427334,-119.75344357502524,-122.89724263338728,-128.98447543097174,-135.26263472045602,-122.13636549997904,-131.74542034391655,0.9029571673832562,-113.38338844547933,-117.78958870275393,-121.25759163246825,-128.64501316564167,-134.21288423683015,-120.38175940574345,-129.17463858294275,0.8969463706131187,-112.95370348981874,-119.03773087601434,-122.7595007252454,-128.8786597275652,-131.39353481038256,-121.77236941449412,-128.45692788621585,0.9267759604019102,-112.05271271773167,-121.98399197358658,-127.61060979939059,-133.77213183496468,-137.80610523940211,-125.71141141860588,-132.21482381169503,0.9122339768634715,-118.12105228879057,-122.75290357298594,-128.24249248146285,-133.04397816662075,-138.21617177388563,-126.23062780770773,-131.96381310639845,0.9132840693505415,-113.9372588976812,-118.86017364656662,-122.04489710935044,-131.16581500284695,-136.22370087905108,-121.34026348975921,-129.16278361519613,0.890742673314195,-114.52427863297548,-120.1027087461254,-122.57532087695147,-129.7299576631703,-135.05053544335894,-122.01807618910814,-128.03572631567533,0.903499388495822,-117.34739096337506,-126.47068580241917,-128.8815249913297,-133.82555741504189,-138.8312024924288,-127.98308055696619,-132.0197620313821,0.921861067679982,-113.5248021276754,-123.86690618895925,-124.48538730369002,-132.52486864034472,-137.3302966516147,-124.06235679952647,-130.4871058906028,0.9033866511936044,-115.80992359409436,-120.08884011589468,-122.19485305674242,-130.69452864622139,-135.49093963368912,-121.56457346543581,-129.70714042862068,0.8972155170972732,-110.44029337355678,-120.3433541820196,-123.09243776188181,-129.61580901345283,-133.38795428195905,-122.27335443022149,-129.4894287840432,0.9166746359401897,-116.27576611139041,-120.13797971198788,-123.2466577145281,-131.46187631114546,-135.483653305269,-122.14180924992635,-131.33884138896317,0.9015243261467044,0.0010686575675958215,-0.0029190799765688295,-0.001850422408973008,-0.007245382640826955,0.008795246573313428,0.0015498639324864729,1,1
-111.09353623178019,-120.00447785287322,-125.97931424101385,-131.29054192067395,-134.46977664654102,-123.68765743713033,-128.98308992851184,0.91981752719236,-108.13119627447941,-118.1097229981443,-124.92048114871706,-129.14875556501832,-132.9150206865465,-122.17217213428187,-127.21890482999757,0.9191750601491497,-106.83311932320808,-115.51627334812075,-123.8520160523865,-130.61374844939905,-132.73218784439635,-120.73334124694702,-128.4103665806625,0.909601078741234,-108.12488331582998,-118.8151837635498,-124.93364350323021,-129.3756118732193,-133.77929921510838,-122.73678992876665,-127.45001610788269,0.9174572646804937,-112.45622294003681,-120.53813548152867,-126.94029338681455,-131.14001848753495,-134.3541444213434,-124.58875856460018,-129.44305683392452,0.927316080208748,-112.51119579255084,-118.94949411627199,-126.68744105273467,-132.49902484637698,-134.21906534199746,-123.72448498552836,-130.820076223447,0.921810062305766,-110.32216027549245,-117.99186723059852,-125.75826700617637,-131.2164019539551,-134.02139306290712,-122.70684472694433,-129.72799870166943,0.9155765503000557,-111.299173102698,-120.24163505003855,-125.60585086249493,-129.75404902917617,-131.2859221802268,-123.83240386128006,-128.20042157204455,0.9432268274071709,-111.89657672817242,-123.99794207553744,-129.10169808180035,-134.06010607772262,-137.64593177574994,-127.66160759544248,-132.67551681457695,0.9274637175868464,-116.04286591524246,-125.25571403040719,-129.51773109892417,-135.42297441509768,-137.1216140914785,-127.55195779624708,-134.1253916662235,0.9302104459706317,-113.02595563904933,-120.9918932751295,-127.41384703277669,-131.7683831274518,-135.1855044721757,-124.5541870925338,-129.19134802777393,0.9213575640291369,-109.43229882034395,-118.83636261735664,-125.22346855641197,-130.81394072063472,-134.17839873342092,-122.86713744303309,-127.60334071013878,0.9156998339735706,-115.18534443017333,-124.85469120553007,-128.62109543500935,-134.49309469181566,-137.83321356916196,-127.42560484578328,-132.20047010357075,0.9244912858528374,-107.61380016279028,-116.64507747228141,-119.98754449143173,-126.43166384833685,-132.08336081273814,-118.71118245345868,-124.01867227428255,0.8987595539892573,-115.14634145067038,-120.49695318848694,-127.40094837808093,-131.4933029466475,-134.70553554682732,-124.2129327019182,-127.59393880978139,0.9221071145865302,-105.81950860846361,-118.91154802406741,-123.02905124494711,-130.58167345403285,-133.2232641810689,-121.3288318406456,-127.26364748077123,0.9107180535356263,-113.6559369292819,-119.91915176892269,-126.67565052428515,-131.83592124436353,-136.2325704095092,-124.19428177667464,-127.78627211944163,0.911634283955386,-0.0009969427619523274,0.007145673579256698,0.006148730817304371,0.005154799310665033,0.007702337737013849,0.012857137047678883,1,1
-110.81191711972782,-121.85485956473491,-124.94143584821738,-129.79851198617894,-135.33599221494245,-124.04677745356814,-129.85177309832272,0.9165837958061842,-106.88860896234428,-119.2760777490908,-121.02799629139851,-127.605872473554,-133.99165710183422,-121.5366614469774,-129.52685995869194,0.9070464839061512,-106.938568493655,-118.33087761910282,-122.28393542260868,-126.05962736342669,-132.99309797176167,-121.72863559114302,-127.94261193616961,0.9153003986491808,-104.4156556905687,-119.43521344607245,-122.27390171170308,-127.7715114101025,-133.20747473457615,-121.65426483668881,-128.6995665946449,0.9132690570036869,-113.77736411696432,-123.35685907737091,-123.96653757439458,-129.163016339113,-135.24159921631664,-124.53762290832363,-132.23475155006147,0.9208529300894158,-112.60309322462935,-123.88626010532077,-124.70596072432222,-127.41914447096369,-134.64076964843787,-124.86390177986351,-129.97583858003705,0.927385531929869,-108.03667563056277,-121.71355655509939,-122.99605501339865,-126.98170660240716,-134.05188485667443,-123.04491894969061,-128.6540046081309,0.917890256308203,-110.64694132907732,-121.57602800054319,-126.42273531859871,-128.77391285426282,-131.91211467640437,-124.34985405940974,-127.97700831529801,0.9426719779639214,-112.18748136549019,-125.21961767748839,-129.63904921687057,-133.09515855033555,-136.88880069526974,-127.87294354122761,-132.88692703990725,0.9341373647204897,-113.23934290794307,-125.59391347521803,-128.64536048551636,-133.0457400900812,-138.46648417716884,-127.38131026090747,-132.1421000110152,0.919943270155702,-108.40709164951303,-120.8275996927905,-123.38481205457649,-130.19250526168767,-136.23658352479217,-122.67096685047666,-128.59731852374318,0.9004260359197362,-110.94144000568465,-120.97328517568012,-124.26828019864027,-129.66157701234638,-133.90482327891374,-123.00823535837736,-128.04777377842728,0.9186243807077837,-116.20523052832041,-124.98420129578996,-129.93230723964686,-134.2685984507474,-137.76937377817117,-128.17188863768743,-133.32876153378544,0.9303365844143482,-112.62193808557817,-121.24799750628527,-127.23706605305084,-131.95419890584145,-138.37162049158934,-124.97522254112803,-130.34870320050564,0.9031853648684011,-111.61158023086733,-121.13862567941923,-123.72154704950572,-129.59919461470048,-135.93632570893067,-122.65875576812024,-128.67251562368205,0.9023250785132989,-111.51195044952755,-121.1179216103762,-124.41721742860325,-130.4020019653709,-134.72437371206627,-123.21211293238599,-128.83109988861753,0.9145495320372812,-112.95771124491925,-120.9997183701106,-124.14021178864328,-130.78242541392245,-137.03889186617187,-123.08114379468257,-129.76252843044597,0.898147541319,0.0029734818083478488,-0.012161054763825936,-0.009187572955478087,-0.006796543698297618,0.005477901025721752,-0.0013186426725758657,1,1
-112.04888832999285,-120.23620303743992,-124.7239311969394,-130.6483837641975,-135.0539745647169,-123.04627174032635,-127.90589635353169,0.911089600560874,-107.68259005185939,-117.56800592156848,-123.20778175607347,-128.33930972006513,-134.16675782968287,-121.00462907319177,-125.67158333099243,0.901897243628711,-108.4229760227056,-118.23824494080598,-122.25849204835654,-127.7494421048072,-133.62356476355848,-120.91589265989604,-125.30726906964813,0.9048994679482758,-112.23572675670958,-118.07184764258453,-124.37209125478957,-128.44639785740088,-133.7879545392627,-121.94062287481503,-126.12346871190024,0.9114469482305237,-114.89396296205925,-120.74557926726554,-126.66160228880565,-129.9770014281893,-135.17475324490812,-124.17960482923539,-127.84599750596408,0.9186597485718961,-113.00865842651055,-121.15726700189661,-125.07792880399518,-127.96776848011353,-134.02215485609963,-123.92883539565531,-126.14259901979969,0.9246891719411497,-113.56551620682288,-119.52597215599559,-122.87538979773994,-127.3591804875108,-131.6794125495912,-121.69778147487207,-125.93555696423573,0.9241974817364864,-114.22677501412653,-119.70838256617272,-124.96722863897202,-129.10250655778148,-132.10051312877184,-122.7224771561541,-126.1175554176161,0.9290083304712374,-112.30174673653589,-124.04623958714251,-128.49783137338045,-133.72590878951004,-137.58855230403503,-126.83974616092671,-131.3288949443151,0.9218771768209593,-113.64221104119065,-123.61875515273933,-128.08790864717508,-133.7335546846025,-137.9126569783896,-126.11521855584975,-129.05283922994738,0.9144571739750582,-114.91460272271459,-119.80504410644726,-122.91684045017098,-132.26537527007855,-136.64394574756136,-121.97036455370873,-128.69431735012535,0.8926144798177822,-111.58348309668222,-119.45000037453231,-122.93800864191076,-129.37361864449525,-133.63624480986329,-121.59362581895829,-125.96910467491348,0.9098850838854448,-116.62952631396574,-123.01609500139568,-129.13634364323093,-134.55350831943767,-137.80053373622331,-126.65246096050356,-130.33726424534458,0.9190999303597814,-110.65792258444304,-122.91698491298341,-126.45808541218103,-134.16037893224785,-138.19873469661408,-125.14971557500265,-130.3292419905353,0.9055778683483768,-114.36163030362216,-119.8561114227529,-122.10658424593367,-132.3595500314516,-135.73458231484594,-121.53515401787945,-128.94529477742225,0.8953882786920881,-102.35081696212336,-115.42206110655314,-121.91475715124918,-128.05052254035218,-131.99283434603305,-119.28729282080195,-126.9232059041289,0.9037406720737416,-112.30406807781421,-120.6326574382028,-124.10602499706613,-133.21011637911576,-136.8003971900299,-123.20692591777119,-131.77014851961835,0.9006328084458995,-0.0062909209290084546,-0.008271560961280192,-0.014562481890288647,-0.007789392081064647,0.012101214159053296,0.004311822077988648,1,1
-111.72014540874481,-119.55324867401453,-124.60559121476585,-131.61708090945677,-134.8374264547241,-122.69401680545577,-130.2938405924146,0.9099403632318224,-108.73140995424102,-118.48599725549546,-122.17146492211982,-129.4771479106332,-133.28238914011442,-120.607707148462,-127.9167325568485,0.9049035504733635,-107.83205474844526,-117.24586222831756,-121.81881064463605,-128.99188942143465,-133.72868601385613,-120.34856805129205,-128.08008665382675,0.8999457905301057,-105.98772243115457,-117.46118837248741,-123.92828275449207,-129.77488951780373,-133.14599671047202,-121.36065306867512,-128.53419493757167,0.9114855577113271,-113.76318556430066,-120.57316422036024,-126.0414545146978,-132.2052888648205,-134.0396289206679,-123.67587475079583,-130.5471973662546,0.9226814170307357,-114.71194872400379,-120.88344617126654,-124.01103728591322,-130.7099795928794,-134.98129040093622,-122.91041196360646,-128.94046307726364,0.9105736920911371,-114.03966085175077,-119.10612974400912,-122.04816128552783,-128.96965980382762,-132.13466950610893,-121.34404490667072,-128.91209436681254,0.9183361593155585,-107.45409621059274,-117.82798908804541,-125.11557850785461,-130.4902837976899,-132.18672766722023,-122.18397866447933,-129.87765894223242,0.9243286434329262,-108.54368271981862,-122.66305730867062,-127.91488352334952,-134.3187754693284,-136.9652881173635,-125.95132777287,-132.32266976299178,0.9195857542017813,-114.77187053384223,-125.04233458312524,-128.65593684201033,-135.11351909090854,-137.87715555180716,-127.27507334628113,-133.14079454449,0.9231048670601395,-114.39053481807632,-118.83234202040707,-122.23520656798942,-132.48872820547194,-135.63710885142135,-121.11101368333185,-130.52435765045334,0.8929047125001641,-111.53791817514107,-117.40721517624088,-123.85932095679144,-131.08785319279983,-133.63564741641886,-121.48030901384352,-131.54675475370595,0.909041197932028,-116.60172945520824,-122.52801134921405,-128.77307109611453,-135.0507470543044,-136.82626770504737,-126.43793151448057,-134.11259248042944,0.9240764484421905,-110.47553484678494,-121.10085442586823,-124.97037571804404,-132.32398057610624,-137.69568636379174,-123.33050561773786,-129.57041174983934,0.8956744316005579,-114.38372315290167,-118.07874536671557,-123.1350154530023,-131.77108724935343,-135.81008467008866,-121.12970392863225,-129.6823637077865,0.8919050762900402,-112.06484969564023,-117.85883868677941,-124.34533121555847,-130.68372607517549,-133.550638942056,-121.89115277558456,-130.12920751970728,0.912696140888325,-112.23240465801487,-117.75680278722956,-124.66552814815219,-132.41573872877163,-135.90155729821515,-122.06601268054916,-130.86386940841982,0.8981943629438623,-0.008119963989015624,-0.011644886993109765,-0.01976485098212539,-0.00568741891907915,0.007599254376079326,0.0019118354570001762,1,1
-111.50118563529395,-119.47201172072182,-124.9073677099217,-130.73062784004608,-134.52137422171546,-122.99258368191038,-129.548549789349,0.914297704684435,-109.31203422485957,-116.84228233643672,-122.13410581254541,-129.5800982181178,-133.33846423779661,-120.53136616424028,-130.43982987007087,0.9039504606059053,-105.94207675105886,-116.0511915831094,-123.11320419880683,-129.6785815324958,-133.51034726860024,-120.63265851940595,-129.4569988746836,0.9035453879594324,-112.56438946103361,-118.55552344862342,-123.33484851682326,-129.1866293525999,-133.7725338939803,-121.99307177857514,-129.16524237802145,0.9119440906700563,-112.8146071890999,-120.27469027627728,-125.51799554606092,-130.80494321977383,-134.01213808200595,-124.0168728206954,-132.2033307503833,0.9254152242896524,-110.86672178881938,-118.97301189205079,-125.8598093352085,-130.530785202739,-133.92859842829887,-123.12750618913509,-130.89288706580555,0.9193518608727445,-110.17248545972147,-118.0363873076805,-124.6268983535164,-130.4786016972867,-134.21630052804412,-121.98532584933052,-130.04309783670678,0.9088711681770877,-113.09813583959675,-119.6070091694395,-123.89653943470327,-128.938510985907,-132.1443076830762,-122.63666750685184,-127.07844824247414,0.9280510803459905,-112.08486688108977,-123.7651954890224,-127.42295312118878,-133.4739073007871,-136.56134666569727,-126.31434383227273,-131.80056855742936,0.9249641052639204,-116.74244386547613,-123.6771145976439,-128.19980844988314,-134.0600061197827,-137.1745676572717,-126.78781843666388,-131.199406362573,0.9242807949170365,-110.89785609078827,-117.8415126283124,-124.09552529515777,-131.34568690515573,-135.83878875191007,-121.81669410392588,-129.8146159836641,0.8967740011758091,-107.6403194191482,-115.0162364634029,-121.6952803378402,-127.76198745961726,-132.8844960430966,-119.39615061198563,-123.76185718143842,0.8984957174632587,-114.95865785984239,-124.5696316589712,-127.62613458111582,-133.53429039695553,-136.9874529495077,-126.40227761399268,-130.4500012472887,0.9227288696329244,-109.59223831500765,-121.57520740528885,-126.95179394587099,-132.97029903743066,-136.9281198521476,-124.95300062695512,-131.2871388589199,0.9125444851055942,-115.24381818898243,-117.28088955238586,-123.5274013327349,-129.9955444252741,-133.54332267581347,-121.59001316954699,-128.70840554335024,0.9104911479903488,-111.5696018762024,-121.29983721132974,-124.61708702491751,-128.8095823111293,-133.16906342686465,-122.750545323239,-126.45806617655585,0.9217647264648112,-110.51871695397627,-118.18646651157415,-125.89849807237347,-130.54059127568507,-134.33213940333593,-122.94702636374956,-130.0169017002185,0.9152465441989109,0.0013597612140380678,0.0008023880145973841,0.002162149228635452,-0.0010490644302243758,0.009248259935688542,0.008199195505464166,1,1
